parentEventID,materialSampleID,eventID,eventDate,samplingProtocol,locationID,waterBody,locality,minimumDepthInMeters,decimalLatitude,decimalLongitude,# ASVs
GOMECC4_PANAMACITY_Sta21_DCM_A,SAMN37516159,GOMECC4_PANAMACITY_Sta21_DCM_A_16S,2021-09-20T18:04-04:00,CTD rosette,PANAMACITY_Sta21,"Mexico, Gulf of",USA: Gulf of Mexico,39,29.206,-85.647,292
GOMECC4_PANAMACITY_Sta21_DCM_B,SAMN37516160,GOMECC4_PANAMACITY_Sta21_DCM_B_16S,2021-09-20T18:04-04:00,CTD rosette,PANAMACITY_Sta21,"Mexico, Gulf of",USA: Gulf of Mexico,39,29.206,-85.647,269
GOMECC4_PANAMACITY_Sta21_DCM_C,SAMN37516161,GOMECC4_PANAMACITY_Sta21_DCM_C_16S,2021-09-20T18:04-04:00,CTD rosette,PANAMACITY_Sta21,"Mexico, Gulf of",USA: Gulf of Mexico,39,29.206,-85.647,423
GOMECC4_PANAMACITY_Sta21_Deep_A,SAMN37516156,GOMECC4_PANAMACITY_Sta21_Deep_A_16S,2021-09-20T18:04-04:00,CTD rosette,PANAMACITY_Sta21,"Mexico, Gulf of",USA: Gulf of Mexico,74,29.206,-85.647,502
GOMECC4_PANAMACITY_Sta21_Deep_B,SAMN37516157,GOMECC4_PANAMACITY_Sta21_Deep_B_16S,2021-09-20T18:04-04:00,CTD rosette,PANAMACITY_Sta21,"Mexico, Gulf of",USA: Gulf of Mexico,74,29.206,-85.647,294
GOMECC4_PANAMACITY_Sta21_Deep_C,SAMN37516158,GOMECC4_PANAMACITY_Sta21_Deep_C_16S,2021-09-20T18:04-04:00,CTD rosette,PANAMACITY_Sta21,"Mexico, Gulf of",USA: Gulf of Mexico,74,29.206,-85.647,505
GOMECC4_PANAMACITY_Sta21_Surface_A,SAMN37516162,GOMECC4_PANAMACITY_Sta21_Surface_A_16S,2021-09-20T18:04-04:00,CTD rosette,PANAMACITY_Sta21,"Mexico, Gulf of",USA: Gulf of Mexico,2,29.206,-85.647,331
GOMECC4_PANAMACITY_Sta21_Surface_B,SAMN37516163,GOMECC4_PANAMACITY_Sta21_Surface_B_16S,2021-09-20T18:04-04:00,CTD rosette,PANAMACITY_Sta21,"Mexico, Gulf of",USA: Gulf of Mexico,2,29.206,-85.647,467
GOMECC4_PANAMACITY_Sta21_Surface_C,SAMN37516164,GOMECC4_PANAMACITY_Sta21_Surface_C_16S,2021-09-20T18:04-04:00,CTD rosette,PANAMACITY_Sta21,"Mexico, Gulf of",USA: Gulf of Mexico,2,29.206,-85.647,357
GOMECC4_PANAMACITY_Sta23_DCM_A,SAMN37516168,GOMECC4_PANAMACITY_Sta23_DCM_A_16S,2021-09-20T23:13-04:00,CTD rosette,PANAMACITY_Sta23,"Mexico, Gulf of",USA: Gulf of Mexico,49,28.866,-85.922,212
GOMECC4_PANAMACITY_Sta23_DCM_B,SAMN37516169,GOMECC4_PANAMACITY_Sta23_DCM_B_16S,2021-09-20T23:13-04:00,CTD rosette,PANAMACITY_Sta23,"Mexico, Gulf of",USA: Gulf of Mexico,49,28.866,-85.922,390
GOMECC4_PANAMACITY_Sta23_DCM_C,SAMN37516170,GOMECC4_PANAMACITY_Sta23_DCM_C_16S,2021-09-20T23:13-04:00,CTD rosette,PANAMACITY_Sta23,"Mexico, Gulf of",USA: Gulf of Mexico,49,28.866,-85.922,387
GOMECC4_PANAMACITY_Sta23_Deep_A,SAMN37516165,GOMECC4_PANAMACITY_Sta23_Deep_A_16S,2021-09-20T23:13-04:00,CTD rosette,PANAMACITY_Sta23,"Mexico, Gulf of",USA: Gulf of Mexico,245,28.866,-85.922,334
GOMECC4_PANAMACITY_Sta23_Deep_B,SAMN37516166,GOMECC4_PANAMACITY_Sta23_Deep_B_16S,2021-09-20T23:13-04:00,CTD rosette,PANAMACITY_Sta23,"Mexico, Gulf of",USA: Gulf of Mexico,245,28.866,-85.922,458
GOMECC4_PANAMACITY_Sta23_Deep_C,SAMN37516167,GOMECC4_PANAMACITY_Sta23_Deep_C_16S,2021-09-20T23:13-04:00,CTD rosette,PANAMACITY_Sta23,"Mexico, Gulf of",USA: Gulf of Mexico,245,28.866,-85.922,489
GOMECC4_PANAMACITY_Sta23_Surface_A,SAMN37516171,GOMECC4_PANAMACITY_Sta23_Surface_A_16S,2021-09-20T23:13-04:00,CTD rosette,PANAMACITY_Sta23,"Mexico, Gulf of",USA: Gulf of Mexico,3,28.866,-85.922,196
GOMECC4_PANAMACITY_Sta23_Surface_B,SAMN37516172,GOMECC4_PANAMACITY_Sta23_Surface_B_16S,2021-09-20T23:13-04:00,CTD rosette,PANAMACITY_Sta23,"Mexico, Gulf of",USA: Gulf of Mexico,3,28.866,-85.922,314
GOMECC4_PANAMACITY_Sta23_Surface_C,SAMN37516173,GOMECC4_PANAMACITY_Sta23_Surface_C_16S,2021-09-20T23:13-04:00,CTD rosette,PANAMACITY_Sta23,"Mexico, Gulf of",USA: Gulf of Mexico,3,28.866,-85.922,322
GOMECC4_PANAMACITY_Sta28_DCM_A,SAMN37516177,GOMECC4_PANAMACITY_Sta28_DCM_A_16S,2021-09-21T14:30-04:00,CTD rosette,PANAMACITY_Sta28,"Mexico, Gulf of",USA: Gulf of Mexico,43,28.0,-86.62,436
GOMECC4_PANAMACITY_Sta28_DCM_B,SAMN37516178,GOMECC4_PANAMACITY_Sta28_DCM_B_16S,2021-09-21T14:30-04:00,CTD rosette,PANAMACITY_Sta28,"Mexico, Gulf of",USA: Gulf of Mexico,43,28.0,-86.62,548
GOMECC4_PANAMACITY_Sta28_DCM_C,SAMN37516179,GOMECC4_PANAMACITY_Sta28_DCM_C_16S,2021-09-21T14:30-04:00,CTD rosette,PANAMACITY_Sta28,"Mexico, Gulf of",USA: Gulf of Mexico,43,28.0,-86.62,505
GOMECC4_PANAMACITY_Sta28_Deep_A,SAMN37516174,GOMECC4_PANAMACITY_Sta28_Deep_A_16S,2021-09-21T14:30-04:00,CTD rosette,PANAMACITY_Sta28,"Mexico, Gulf of",USA: Gulf of Mexico,2960,28.0,-86.62,540
GOMECC4_PANAMACITY_Sta28_Deep_B,SAMN37516175,GOMECC4_PANAMACITY_Sta28_Deep_B_16S,2021-09-21T14:30-04:00,CTD rosette,PANAMACITY_Sta28,"Mexico, Gulf of",USA: Gulf of Mexico,2960,28.0,-86.62,420
GOMECC4_PANAMACITY_Sta28_Deep_C,SAMN37516176,GOMECC4_PANAMACITY_Sta28_Deep_C_16S,2021-09-21T14:30-04:00,CTD rosette,PANAMACITY_Sta28,"Mexico, Gulf of",USA: Gulf of Mexico,2960,28.0,-86.62,543
GOMECC4_PANAMACITY_Sta28_Surface_A,SAMN37516180,GOMECC4_PANAMACITY_Sta28_Surface_A_16S,2021-09-21T14:30-04:00,CTD rosette,PANAMACITY_Sta28,"Mexico, Gulf of",USA: Gulf of Mexico,2,28.0,-86.62,385
GOMECC4_PANAMACITY_Sta28_Surface_B,SAMN37516181,GOMECC4_PANAMACITY_Sta28_Surface_B_16S,2021-09-21T14:30-04:00,CTD rosette,PANAMACITY_Sta28,"Mexico, Gulf of",USA: Gulf of Mexico,2,28.0,-86.62,287
GOMECC4_PANAMACITY_Sta28_Surface_C,SAMN37516182,GOMECC4_PANAMACITY_Sta28_Surface_C_16S,2021-09-21T14:30-04:00,CTD rosette,PANAMACITY_Sta28,"Mexico, Gulf of",USA: Gulf of Mexico,2,28.0,-86.62,251
GOMECC4_PENSACOLA_Sta31_DCM_A,SAMN37516186,GOMECC4_PENSACOLA_Sta31_DCM_A_16S,2021-09-23T12:06-04:00,CTD rosette,PENSACOLA_Sta31,"Mexico, Gulf of",USA: Gulf of Mexico,29,30.111,-86.8,404
GOMECC4_PENSACOLA_Sta31_DCM_B,SAMN37516187,GOMECC4_PENSACOLA_Sta31_DCM_B_16S,2021-09-23T12:06-04:00,CTD rosette,PENSACOLA_Sta31,"Mexico, Gulf of",USA: Gulf of Mexico,29,30.111,-86.8,293
GOMECC4_PENSACOLA_Sta31_DCM_C,SAMN37516188,GOMECC4_PENSACOLA_Sta31_DCM_C_16S,2021-09-23T12:06-04:00,CTD rosette,PENSACOLA_Sta31,"Mexico, Gulf of",USA: Gulf of Mexico,29,30.111,-86.8,411
GOMECC4_PENSACOLA_Sta31_Deep_A,SAMN37516183,GOMECC4_PENSACOLA_Sta31_Deep_A_16S,2021-09-23T12:06-04:00,CTD rosette,PENSACOLA_Sta31,"Mexico, Gulf of",USA: Gulf of Mexico,67,30.111,-86.8,642
GOMECC4_PENSACOLA_Sta31_Deep_B,SAMN37516184,GOMECC4_PENSACOLA_Sta31_Deep_B_16S,2021-09-23T12:06-04:00,CTD rosette,PENSACOLA_Sta31,"Mexico, Gulf of",USA: Gulf of Mexico,67,30.111,-86.8,768
GOMECC4_PENSACOLA_Sta31_Deep_C,SAMN37516185,GOMECC4_PENSACOLA_Sta31_Deep_C_16S,2021-09-23T12:06-04:00,CTD rosette,PENSACOLA_Sta31,"Mexico, Gulf of",USA: Gulf of Mexico,67,30.111,-86.8,860
GOMECC4_PENSACOLA_Sta31_Surface_A,SAMN37516189,GOMECC4_PENSACOLA_Sta31_Surface_A_16S,2021-09-23T12:06-04:00,CTD rosette,PENSACOLA_Sta31,"Mexico, Gulf of",USA: Gulf of Mexico,3,30.111,-86.8,259
GOMECC4_PENSACOLA_Sta31_Surface_B,SAMN37516190,GOMECC4_PENSACOLA_Sta31_Surface_B_16S,2021-09-23T12:06-04:00,CTD rosette,PENSACOLA_Sta31,"Mexico, Gulf of",USA: Gulf of Mexico,3,30.111,-86.8,398
GOMECC4_PENSACOLA_Sta31_Surface_C,SAMN37516191,GOMECC4_PENSACOLA_Sta31_Surface_C_16S,2021-09-23T12:06-04:00,CTD rosette,PENSACOLA_Sta31,"Mexico, Gulf of",USA: Gulf of Mexico,3,30.111,-86.8,355
GOMECC4_PENSACOLA_Sta33_DCM_A,SAMN37516195,GOMECC4_PENSACOLA_Sta33_DCM_A_16S,2021-09-23T19:50-04:00,CTD rosette,PENSACOLA_Sta33,"Mexico, Gulf of",USA: Gulf of Mexico,48,29.463,-87.236,549
GOMECC4_PENSACOLA_Sta33_DCM_B,SAMN37516196,GOMECC4_PENSACOLA_Sta33_DCM_B_16S,2021-09-23T19:50-04:00,CTD rosette,PENSACOLA_Sta33,"Mexico, Gulf of",USA: Gulf of Mexico,48,29.463,-87.236,512
GOMECC4_PENSACOLA_Sta33_DCM_C,SAMN37516197,GOMECC4_PENSACOLA_Sta33_DCM_C_16S,2021-09-23T19:50-04:00,CTD rosette,PENSACOLA_Sta33,"Mexico, Gulf of",USA: Gulf of Mexico,48,29.463,-87.236,498
GOMECC4_PENSACOLA_Sta33_Deep_A,SAMN37516192,GOMECC4_PENSACOLA_Sta33_Deep_A_16S,2021-09-23T19:50-04:00,CTD rosette,PENSACOLA_Sta33,"Mexico, Gulf of",USA: Gulf of Mexico,344,29.463,-87.236,466
GOMECC4_PENSACOLA_Sta33_Deep_B,SAMN37516193,GOMECC4_PENSACOLA_Sta33_Deep_B_16S,2021-09-23T19:50-04:00,CTD rosette,PENSACOLA_Sta33,"Mexico, Gulf of",USA: Gulf of Mexico,344,29.463,-87.236,554
GOMECC4_PENSACOLA_Sta33_Deep_C,SAMN37516194,GOMECC4_PENSACOLA_Sta33_Deep_C_16S,2021-09-23T19:50-04:00,CTD rosette,PENSACOLA_Sta33,"Mexico, Gulf of",USA: Gulf of Mexico,344,29.463,-87.236,470
GOMECC4_PENSACOLA_Sta33_Surface_A,SAMN37516198,GOMECC4_PENSACOLA_Sta33_Surface_A_16S,2021-09-23T19:50-04:00,CTD rosette,PENSACOLA_Sta33,"Mexico, Gulf of",USA: Gulf of Mexico,3,29.463,-87.236,165
GOMECC4_PENSACOLA_Sta33_Surface_B,SAMN37516199,GOMECC4_PENSACOLA_Sta33_Surface_B_16S,2021-09-23T19:50-04:00,CTD rosette,PENSACOLA_Sta33,"Mexico, Gulf of",USA: Gulf of Mexico,3,29.463,-87.236,281
GOMECC4_PENSACOLA_Sta33_Surface_C,SAMN37516200,GOMECC4_PENSACOLA_Sta33_Surface_C_16S,2021-09-23T19:50-04:00,CTD rosette,PENSACOLA_Sta33,"Mexico, Gulf of",USA: Gulf of Mexico,3,29.463,-87.236,216
GOMECC4_PENSACOLA_Sta35_DCM_A,SAMN37516204,GOMECC4_PENSACOLA_Sta35_DCM_A_16S,2021-09-24T07:00-04:00,CTD rosette,PENSACOLA_Sta35,"Mexico, Gulf of",USA: Gulf of Mexico,39,28.701,-87.76,338
GOMECC4_PENSACOLA_Sta35_DCM_B,SAMN37516205,GOMECC4_PENSACOLA_Sta35_DCM_B_16S,2021-09-24T07:00-04:00,CTD rosette,PENSACOLA_Sta35,"Mexico, Gulf of",USA: Gulf of Mexico,39,28.701,-87.76,317
GOMECC4_PENSACOLA_Sta35_DCM_C,SAMN37516206,GOMECC4_PENSACOLA_Sta35_DCM_C_16S,2021-09-24T07:00-04:00,CTD rosette,PENSACOLA_Sta35,"Mexico, Gulf of",USA: Gulf of Mexico,39,28.701,-87.76,339
GOMECC4_PENSACOLA_Sta35_Deep_A,SAMN37516201,GOMECC4_PENSACOLA_Sta35_Deep_A_16S,2021-09-24T07:00-04:00,CTD rosette,PENSACOLA_Sta35,"Mexico, Gulf of",USA: Gulf of Mexico,2245,28.701,-87.76,317
GOMECC4_PENSACOLA_Sta35_Deep_B,SAMN37516202,GOMECC4_PENSACOLA_Sta35_Deep_B_16S,2021-09-24T07:00-04:00,CTD rosette,PENSACOLA_Sta35,"Mexico, Gulf of",USA: Gulf of Mexico,2245,28.701,-87.76,335
GOMECC4_PENSACOLA_Sta35_Deep_C,SAMN37516203,GOMECC4_PENSACOLA_Sta35_Deep_C_16S,2021-09-24T07:00-04:00,CTD rosette,PENSACOLA_Sta35,"Mexico, Gulf of",USA: Gulf of Mexico,2245,28.701,-87.76,293
GOMECC4_PENSACOLA_Sta35_Surface_A,SAMN37516207,GOMECC4_PENSACOLA_Sta35_Surface_A_16S,2021-09-24T07:00-04:00,CTD rosette,PENSACOLA_Sta35,"Mexico, Gulf of",USA: Gulf of Mexico,2,28.701,-87.76,241
GOMECC4_PENSACOLA_Sta35_Surface_B,SAMN37516208,GOMECC4_PENSACOLA_Sta35_Surface_B_16S,2021-09-24T07:00-04:00,CTD rosette,PENSACOLA_Sta35,"Mexico, Gulf of",USA: Gulf of Mexico,2,28.701,-87.76,178
GOMECC4_PENSACOLA_Sta35_Surface_C,SAMN37516209,GOMECC4_PENSACOLA_Sta35_Surface_C_16S,2021-09-24T07:00-04:00,CTD rosette,PENSACOLA_Sta35,"Mexico, Gulf of",USA: Gulf of Mexico,2,28.701,-87.76,236
GOMECC4_TAMPA_Sta10_DCM_A,SAMN37516126,GOMECC4_TAMPA_Sta10_DCM_A_16S,2021-09-17T17:27-04:00,CTD rosette,TAMPA_Sta10,"Mexico, Gulf of",USA: Gulf of Mexico,58,26.221,-85.665,538
GOMECC4_TAMPA_Sta10_DCM_B,SAMN37516127,GOMECC4_TAMPA_Sta10_DCM_B_16S,2021-09-17T17:27-04:00,CTD rosette,TAMPA_Sta10,"Mexico, Gulf of",USA: Gulf of Mexico,58,26.221,-85.665,490
GOMECC4_TAMPA_Sta10_DCM_C,SAMN37516128,GOMECC4_TAMPA_Sta10_DCM_C_16S,2021-09-17T17:27-04:00,CTD rosette,TAMPA_Sta10,"Mexico, Gulf of",USA: Gulf of Mexico,58,26.221,-85.665,482
GOMECC4_TAMPA_Sta10_Deep_A,SAMN37516123,GOMECC4_TAMPA_Sta10_Deep_A_16S,2021-09-17T17:27-04:00,CTD rosette,TAMPA_Sta10,"Mexico, Gulf of",USA: Gulf of Mexico,3241,26.221,-85.665,571
GOMECC4_TAMPA_Sta10_Deep_B,SAMN37516124,GOMECC4_TAMPA_Sta10_Deep_B_16S,2021-09-17T17:27-04:00,CTD rosette,TAMPA_Sta10,"Mexico, Gulf of",USA: Gulf of Mexico,3241,26.221,-85.665,419
GOMECC4_TAMPA_Sta10_Deep_C,SAMN37516125,GOMECC4_TAMPA_Sta10_Deep_C_16S,2021-09-17T17:27-04:00,CTD rosette,TAMPA_Sta10,"Mexico, Gulf of",USA: Gulf of Mexico,3241,26.221,-85.665,613
GOMECC4_TAMPA_Sta10_Surface_A,SAMN37516129,GOMECC4_TAMPA_Sta10_Surface_A_16S,2021-09-17T17:27-04:00,CTD rosette,TAMPA_Sta10,"Mexico, Gulf of",USA: Gulf of Mexico,4,26.221,-85.665,256
GOMECC4_TAMPA_Sta10_Surface_B,SAMN37516130,GOMECC4_TAMPA_Sta10_Surface_B_16S,2021-09-17T17:27-04:00,CTD rosette,TAMPA_Sta10,"Mexico, Gulf of",USA: Gulf of Mexico,4,26.221,-85.665,379
GOMECC4_TAMPA_Sta10_Surface_C,SAMN37516131,GOMECC4_TAMPA_Sta10_Surface_C_16S,2021-09-17T17:27-04:00,CTD rosette,TAMPA_Sta10,"Mexico, Gulf of",USA: Gulf of Mexico,4,26.221,-85.665,263
GOMECC4_TAMPA_Sta13_DCM_A,SAMN37516135,GOMECC4_TAMPA_Sta13_DCM_A_16S,2021-09-18T15:00-04:00,CTD rosette,TAMPA_Sta13,"Mexico, Gulf of",USA: Gulf of Mexico,64,26.888,-84.666,439
GOMECC4_TAMPA_Sta13_DCM_B,SAMN37516136,GOMECC4_TAMPA_Sta13_DCM_B_16S,2021-09-18T15:00-04:00,CTD rosette,TAMPA_Sta13,"Mexico, Gulf of",USA: Gulf of Mexico,64,26.888,-84.666,323
GOMECC4_TAMPA_Sta13_DCM_C,SAMN37516137,GOMECC4_TAMPA_Sta13_DCM_C_16S,2021-09-18T15:00-04:00,CTD rosette,TAMPA_Sta13,"Mexico, Gulf of",USA: Gulf of Mexico,64,26.888,-84.666,388
GOMECC4_TAMPA_Sta13_Deep_A,SAMN37516132,GOMECC4_TAMPA_Sta13_Deep_A_16S,2021-09-18T15:00-04:00,CTD rosette,TAMPA_Sta13,"Mexico, Gulf of",USA: Gulf of Mexico,217,26.888,-84.666,550
GOMECC4_TAMPA_Sta13_Deep_B,SAMN37516133,GOMECC4_TAMPA_Sta13_Deep_B_16S,2021-09-18T15:00-04:00,CTD rosette,TAMPA_Sta13,"Mexico, Gulf of",USA: Gulf of Mexico,217,26.888,-84.666,521
GOMECC4_TAMPA_Sta13_Deep_C,SAMN37516134,GOMECC4_TAMPA_Sta13_Deep_C_16S,2021-09-18T15:00-04:00,CTD rosette,TAMPA_Sta13,"Mexico, Gulf of",USA: Gulf of Mexico,217,26.888,-84.666,546
GOMECC4_TAMPA_Sta13_Surface_A,SAMN37516138,GOMECC4_TAMPA_Sta13_Surface_A_16S,2021-09-18T15:00-04:00,CTD rosette,TAMPA_Sta13,"Mexico, Gulf of",USA: Gulf of Mexico,3,26.888,-84.666,227
GOMECC4_TAMPA_Sta13_Surface_B,SAMN37516139,GOMECC4_TAMPA_Sta13_Surface_B_16S,2021-09-18T15:00-04:00,CTD rosette,TAMPA_Sta13,"Mexico, Gulf of",USA: Gulf of Mexico,3,26.888,-84.666,374
GOMECC4_TAMPA_Sta13_Surface_C,SAMN37516140,GOMECC4_TAMPA_Sta13_Surface_C_16S,2021-09-18T15:00-04:00,CTD rosette,TAMPA_Sta13,"Mexico, Gulf of",USA: Gulf of Mexico,3,26.888,-84.666,356
GOMECC4_TAMPA_Sta18_Deep_A,SAMN37516141,GOMECC4_TAMPA_Sta18_Deep_A_16S,2021-09-19T14:41-04:00,CTD rosette,TAMPA_Sta18,"Mexico, Gulf of",USA: Gulf of Mexico,9,28.014,-83.016,359
GOMECC4_TAMPA_Sta18_Deep_B,SAMN37516142,GOMECC4_TAMPA_Sta18_Deep_B_16S,2021-09-19T14:41-04:00,CTD rosette,TAMPA_Sta18,"Mexico, Gulf of",USA: Gulf of Mexico,9,28.014,-83.016,362
GOMECC4_TAMPA_Sta18_Deep_C,SAMN37516143,GOMECC4_TAMPA_Sta18_Deep_C_16S,2021-09-19T14:41-04:00,CTD rosette,TAMPA_Sta18,"Mexico, Gulf of",USA: Gulf of Mexico,9,28.014,-83.016,315
GOMECC4_TAMPA_Sta18_Surface_A,SAMN37516144,GOMECC4_TAMPA_Sta18_Surface_A_16S,2021-09-19T14:41-04:00,CTD rosette,TAMPA_Sta18,"Mexico, Gulf of",USA: Gulf of Mexico,2,28.014,-83.016,379
GOMECC4_TAMPA_Sta18_Surface_B,SAMN37516145,GOMECC4_TAMPA_Sta18_Surface_B_16S,2021-09-19T14:41-04:00,CTD rosette,TAMPA_Sta18,"Mexico, Gulf of",USA: Gulf of Mexico,2,28.014,-83.016,390
GOMECC4_TAMPA_Sta18_Surface_C,SAMN37516146,GOMECC4_TAMPA_Sta18_Surface_C_16S,2021-09-19T14:41-04:00,CTD rosette,TAMPA_Sta18,"Mexico, Gulf of",USA: Gulf of Mexico,2,28.014,-83.016,348
GOMECC4_TAMPA_Sta9_Sediment_A,SAMN37516120,GOMECC4_TAMPA_Sta9_Sediment_A_16S,2021-09-17T14:30-04:00,Sediment core (aqueous layer),TAMPA_Sta9,"Mexico, Gulf of",USA: Gulf of Mexico,3229,25.59,-85.59,970
GOMECC4_TAMPA_Sta9_Sediment_B,SAMN37516121,GOMECC4_TAMPA_Sta9_Sediment_B_16S,2021-09-17T14:30-04:00,Sediment core (aqueous layer),TAMPA_Sta9,"Mexico, Gulf of",USA: Gulf of Mexico,3229,25.59,-85.59,859
GOMECC4_TAMPA_Sta9_Sediment_C,SAMN37516122,GOMECC4_TAMPA_Sta9_Sediment_C_16S,2021-09-17T14:30-04:00,Sediment core (aqueous layer),TAMPA_Sta9,"Mexico, Gulf of",USA: Gulf of Mexico,3229,25.59,-85.59,765
GOMECC4_TAMPICO_Sta76_DCM_A,SAMN37516324,GOMECC4_TAMPICO_Sta76_DCM_A_16S,2021-10-05T19:40-04:00,CTD rosette,TAMPICO_Sta76,"Mexico, Gulf of",Mexico: Gulf of Mexico,25,22.274,-97.639,386
GOMECC4_TAMPICO_Sta76_DCM_B,SAMN37516325,GOMECC4_TAMPICO_Sta76_DCM_B_16S,2021-10-05T19:40-04:00,CTD rosette,TAMPICO_Sta76,"Mexico, Gulf of",Mexico: Gulf of Mexico,25,22.274,-97.639,353
GOMECC4_TAMPICO_Sta76_DCM_C,SAMN37516326,GOMECC4_TAMPICO_Sta76_DCM_C_16S,2021-10-05T19:40-04:00,CTD rosette,TAMPICO_Sta76,"Mexico, Gulf of",Mexico: Gulf of Mexico,25,22.274,-97.639,385
GOMECC4_TAMPICO_Sta76_Deep_A,SAMN37516321,GOMECC4_TAMPICO_Sta76_Deep_A_16S,2021-10-05T19:40-04:00,CTD rosette,TAMPICO_Sta76,"Mexico, Gulf of",Mexico: Gulf of Mexico,33,22.274,-97.639,195
GOMECC4_TAMPICO_Sta76_Deep_B,SAMN37516322,GOMECC4_TAMPICO_Sta76_Deep_B_16S,2021-10-05T19:40-04:00,CTD rosette,TAMPICO_Sta76,"Mexico, Gulf of",Mexico: Gulf of Mexico,33,22.274,-97.639,262
GOMECC4_TAMPICO_Sta76_Deep_C,SAMN37516323,GOMECC4_TAMPICO_Sta76_Deep_C_16S,2021-10-05T19:40-04:00,CTD rosette,TAMPICO_Sta76,"Mexico, Gulf of",Mexico: Gulf of Mexico,33,22.274,-97.639,334
GOMECC4_TAMPICO_Sta76_Surface_A,SAMN37516327,GOMECC4_TAMPICO_Sta76_Surface_A_16S,2021-10-05T19:40-04:00,CTD rosette,TAMPICO_Sta76,"Mexico, Gulf of",Mexico: Gulf of Mexico,4,22.274,-97.639,309
GOMECC4_TAMPICO_Sta76_Surface_B,SAMN37516328,GOMECC4_TAMPICO_Sta76_Surface_B_16S,2021-10-05T19:40-04:00,CTD rosette,TAMPICO_Sta76,"Mexico, Gulf of",Mexico: Gulf of Mexico,4,22.274,-97.639,331
GOMECC4_TAMPICO_Sta76_Surface_C,SAMN37516329,GOMECC4_TAMPICO_Sta76_Surface_C_16S,2021-10-05T19:40-04:00,CTD rosette,TAMPICO_Sta76,"Mexico, Gulf of",Mexico: Gulf of Mexico,4,22.274,-97.639,245
GOMECC4_TAMPICO_Sta79_DCM_A,SAMN37516333,GOMECC4_TAMPICO_Sta79_DCM_A_16S,2021-10-06T00:30-04:00,CTD rosette,TAMPICO_Sta79,"Mexico, Gulf of",Mexico: Gulf of Mexico,74,22.274,-97.361,598
GOMECC4_TAMPICO_Sta79_DCM_B,SAMN37516334,GOMECC4_TAMPICO_Sta79_DCM_B_16S,2021-10-06T00:30-04:00,CTD rosette,TAMPICO_Sta79,"Mexico, Gulf of",Mexico: Gulf of Mexico,74,22.274,-97.361,399
GOMECC4_TAMPICO_Sta79_DCM_C,SAMN37516335,GOMECC4_TAMPICO_Sta79_DCM_C_16S,2021-10-06T00:30-04:00,CTD rosette,TAMPICO_Sta79,"Mexico, Gulf of",Mexico: Gulf of Mexico,74,22.274,-97.361,489
GOMECC4_TAMPICO_Sta79_Deep_A,SAMN37516330,GOMECC4_TAMPICO_Sta79_Deep_A_16S,2021-10-06T00:30-04:00,CTD rosette,TAMPICO_Sta79,"Mexico, Gulf of",Mexico: Gulf of Mexico,238,22.274,-97.361,523
GOMECC4_TAMPICO_Sta79_Deep_B,SAMN37516331,GOMECC4_TAMPICO_Sta79_Deep_B_16S,2021-10-06T00:30-04:00,CTD rosette,TAMPICO_Sta79,"Mexico, Gulf of",Mexico: Gulf of Mexico,238,22.274,-97.361,455
GOMECC4_TAMPICO_Sta79_Deep_C,SAMN37516332,GOMECC4_TAMPICO_Sta79_Deep_C_16S,2021-10-06T00:30-04:00,CTD rosette,TAMPICO_Sta79,"Mexico, Gulf of",Mexico: Gulf of Mexico,238,22.274,-97.361,357
GOMECC4_TAMPICO_Sta79_Surface_A,SAMN37516336,GOMECC4_TAMPICO_Sta79_Surface_A_16S,2021-10-06T00:30-04:00,CTD rosette,TAMPICO_Sta79,"Mexico, Gulf of",Mexico: Gulf of Mexico,3,22.274,-97.361,293
GOMECC4_TAMPICO_Sta79_Surface_B,SAMN37516337,GOMECC4_TAMPICO_Sta79_Surface_B_16S,2021-10-06T00:30-04:00,CTD rosette,TAMPICO_Sta79,"Mexico, Gulf of",Mexico: Gulf of Mexico,3,22.274,-97.361,240
GOMECC4_TAMPICO_Sta79_Surface_C,SAMN37516338,GOMECC4_TAMPICO_Sta79_Surface_C_16S,2021-10-06T00:30-04:00,CTD rosette,TAMPICO_Sta79,"Mexico, Gulf of",Mexico: Gulf of Mexico,3,22.274,-97.361,227
GOMECC4_TAMPICO_Sta82_DCM_A,SAMN37516342,GOMECC4_TAMPICO_Sta82_DCM_A_16S,2021-10-06T18:58-04:00,CTD rosette,TAMPICO_Sta82,"Mexico, Gulf of",Mexico: Gulf of Mexico,77,22.276,-95.588,260
GOMECC4_TAMPICO_Sta82_DCM_B,SAMN37516343,GOMECC4_TAMPICO_Sta82_DCM_B_16S,2021-10-06T18:58-04:00,CTD rosette,TAMPICO_Sta82,"Mexico, Gulf of",Mexico: Gulf of Mexico,77,22.276,-95.588,307
GOMECC4_TAMPICO_Sta82_DCM_C,SAMN37516344,GOMECC4_TAMPICO_Sta82_DCM_C_16S,2021-10-06T18:58-04:00,CTD rosette,TAMPICO_Sta82,"Mexico, Gulf of",Mexico: Gulf of Mexico,77,22.276,-95.588,266
GOMECC4_TAMPICO_Sta82_Deep_A,SAMN37516339,GOMECC4_TAMPICO_Sta82_Deep_A_16S,2021-10-06T18:58-04:00,CTD rosette,TAMPICO_Sta82,"Mexico, Gulf of",Mexico: Gulf of Mexico,2979,22.276,-95.588,258
