parentEventID,materialSampleID,eventID,eventDate,samplingProtocol,locationID,waterBody,locality,minimumDepthInMeters,decimalLatitude,decimalLongitude,# ASVs
GOMECC4_PANAMACITY_Sta23_DCM_B,SAMN37516169,GOMECC4_PANAMACITY_Sta23_DCM_B_18S,2021-09-20T23:13-04:00,CTD rosette,PANAMACITY_Sta23,"Mexico, Gulf of",USA: Gulf of Mexico,49,28.866,-85.922,278
GOMECC4_PANAMACITY_Sta23_DCM_C,SAMN37516170,GOMECC4_PANAMACITY_Sta23_DCM_C_18S,2021-09-20T23:13-04:00,CTD rosette,PANAMACITY_Sta23,"Mexico, Gulf of",USA: Gulf of Mexico,49,28.866,-85.922,280
GOMECC4_PANAMACITY_Sta23_Deep_A,SAMN37516165,GOMECC4_PANAMACITY_Sta23_Deep_A_18S,2021-09-20T23:13-04:00,CTD rosette,PANAMACITY_Sta23,"Mexico, Gulf of",USA: Gulf of Mexico,245,28.866,-85.922,320
GOMECC4_PANAMACITY_Sta23_Deep_B,SAMN37516166,GOMECC4_PANAMACITY_Sta23_Deep_B_18S,2021-09-20T23:13-04:00,CTD rosette,PANAMACITY_Sta23,"Mexico, Gulf of",USA: Gulf of Mexico,245,28.866,-85.922,333
GOMECC4_PANAMACITY_Sta23_Deep_C,SAMN37516167,GOMECC4_PANAMACITY_Sta23_Deep_C_18S,2021-09-20T23:13-04:00,CTD rosette,PANAMACITY_Sta23,"Mexico, Gulf of",USA: Gulf of Mexico,245,28.866,-85.922,277
GOMECC4_PANAMACITY_Sta23_Surface_A,SAMN37516171,GOMECC4_PANAMACITY_Sta23_Surface_A_18S,2021-09-20T23:13-04:00,CTD rosette,PANAMACITY_Sta23,"Mexico, Gulf of",USA: Gulf of Mexico,3,28.866,-85.922,408
GOMECC4_PANAMACITY_Sta23_Surface_B,SAMN37516172,GOMECC4_PANAMACITY_Sta23_Surface_B_18S,2021-09-20T23:13-04:00,CTD rosette,PANAMACITY_Sta23,"Mexico, Gulf of",USA: Gulf of Mexico,3,28.866,-85.922,291
GOMECC4_PANAMACITY_Sta23_Surface_C,SAMN37516173,GOMECC4_PANAMACITY_Sta23_Surface_C_18S,2021-09-20T23:13-04:00,CTD rosette,PANAMACITY_Sta23,"Mexico, Gulf of",USA: Gulf of Mexico,3,28.866,-85.922,268
GOMECC4_PANAMACITY_Sta28_DCM_A,SAMN37516177,GOMECC4_PANAMACITY_Sta28_DCM_A_18S,2021-09-21T14:30-04:00,CTD rosette,PANAMACITY_Sta28,"Mexico, Gulf of",USA: Gulf of Mexico,43,28.0,-86.62,348
GOMECC4_PANAMACITY_Sta28_DCM_B,SAMN37516178,GOMECC4_PANAMACITY_Sta28_DCM_B_18S,2021-09-21T14:30-04:00,CTD rosette,PANAMACITY_Sta28,"Mexico, Gulf of",USA: Gulf of Mexico,43,28.0,-86.62,304
GOMECC4_PANAMACITY_Sta28_DCM_C,SAMN37516179,GOMECC4_PANAMACITY_Sta28_DCM_C_18S,2021-09-21T14:30-04:00,CTD rosette,PANAMACITY_Sta28,"Mexico, Gulf of",USA: Gulf of Mexico,43,28.0,-86.62,303
GOMECC4_PANAMACITY_Sta28_Deep_A,SAMN37516174,GOMECC4_PANAMACITY_Sta28_Deep_A_18S,2021-09-21T14:30-04:00,CTD rosette,PANAMACITY_Sta28,"Mexico, Gulf of",USA: Gulf of Mexico,2960,28.0,-86.62,275
GOMECC4_PANAMACITY_Sta28_Deep_B,SAMN37516175,GOMECC4_PANAMACITY_Sta28_Deep_B_18S,2021-09-21T14:30-04:00,CTD rosette,PANAMACITY_Sta28,"Mexico, Gulf of",USA: Gulf of Mexico,2960,28.0,-86.62,298
GOMECC4_PANAMACITY_Sta28_Deep_C,SAMN37516176,GOMECC4_PANAMACITY_Sta28_Deep_C_18S,2021-09-21T14:30-04:00,CTD rosette,PANAMACITY_Sta28,"Mexico, Gulf of",USA: Gulf of Mexico,2960,28.0,-86.62,267
GOMECC4_PANAMACITY_Sta28_Surface_A,SAMN37516180,GOMECC4_PANAMACITY_Sta28_Surface_A_18S,2021-09-21T14:30-04:00,CTD rosette,PANAMACITY_Sta28,"Mexico, Gulf of",USA: Gulf of Mexico,2,28.0,-86.62,222
GOMECC4_PANAMACITY_Sta28_Surface_B,SAMN37516181,GOMECC4_PANAMACITY_Sta28_Surface_B_18S,2021-09-21T14:30-04:00,CTD rosette,PANAMACITY_Sta28,"Mexico, Gulf of",USA: Gulf of Mexico,2,28.0,-86.62,278
GOMECC4_PANAMACITY_Sta28_Surface_C,SAMN37516182,GOMECC4_PANAMACITY_Sta28_Surface_C_18S,2021-09-21T14:30-04:00,CTD rosette,PANAMACITY_Sta28,"Mexico, Gulf of",USA: Gulf of Mexico,2,28.0,-86.62,294
GOMECC4_PENSACOLA_Sta31_DCM_A,SAMN37516186,GOMECC4_PENSACOLA_Sta31_DCM_A_18S,2021-09-23T12:06-04:00,CTD rosette,PENSACOLA_Sta31,"Mexico, Gulf of",USA: Gulf of Mexico,29,30.111,-86.8,342
GOMECC4_PENSACOLA_Sta31_DCM_B,SAMN37516187,GOMECC4_PENSACOLA_Sta31_DCM_B_18S,2021-09-23T12:06-04:00,CTD rosette,PENSACOLA_Sta31,"Mexico, Gulf of",USA: Gulf of Mexico,29,30.111,-86.8,287
GOMECC4_PENSACOLA_Sta31_DCM_C,SAMN37516188,GOMECC4_PENSACOLA_Sta31_DCM_C_18S,2021-09-23T12:06-04:00,CTD rosette,PENSACOLA_Sta31,"Mexico, Gulf of",USA: Gulf of Mexico,29,30.111,-86.8,251
GOMECC4_PENSACOLA_Sta31_Deep_A,SAMN37516183,GOMECC4_PENSACOLA_Sta31_Deep_A_18S,2021-09-23T12:06-04:00,CTD rosette,PENSACOLA_Sta31,"Mexico, Gulf of",USA: Gulf of Mexico,67,30.111,-86.8,347
GOMECC4_PENSACOLA_Sta31_Deep_B,SAMN37516184,GOMECC4_PENSACOLA_Sta31_Deep_B_18S,2021-09-23T12:06-04:00,CTD rosette,PENSACOLA_Sta31,"Mexico, Gulf of",USA: Gulf of Mexico,67,30.111,-86.8,356
GOMECC4_PENSACOLA_Sta31_Deep_C,SAMN37516185,GOMECC4_PENSACOLA_Sta31_Deep_C_18S,2021-09-23T12:06-04:00,CTD rosette,PENSACOLA_Sta31,"Mexico, Gulf of",USA: Gulf of Mexico,67,30.111,-86.8,401
GOMECC4_PENSACOLA_Sta31_Surface_A,SAMN37516189,GOMECC4_PENSACOLA_Sta31_Surface_A_18S,2021-09-23T12:06-04:00,CTD rosette,PENSACOLA_Sta31,"Mexico, Gulf of",USA: Gulf of Mexico,3,30.111,-86.8,165
GOMECC4_PENSACOLA_Sta31_Surface_B,SAMN37516190,GOMECC4_PENSACOLA_Sta31_Surface_B_18S,2021-09-23T12:06-04:00,CTD rosette,PENSACOLA_Sta31,"Mexico, Gulf of",USA: Gulf of Mexico,3,30.111,-86.8,209
GOMECC4_PENSACOLA_Sta31_Surface_C,SAMN37516191,GOMECC4_PENSACOLA_Sta31_Surface_C_18S,2021-09-23T12:06-04:00,CTD rosette,PENSACOLA_Sta31,"Mexico, Gulf of",USA: Gulf of Mexico,3,30.111,-86.8,216
GOMECC4_PENSACOLA_Sta33_DCM_A,SAMN37516195,GOMECC4_PENSACOLA_Sta33_DCM_A_18S,2021-09-23T19:50-04:00,CTD rosette,PENSACOLA_Sta33,"Mexico, Gulf of",USA: Gulf of Mexico,48,29.463,-87.236,291
GOMECC4_PENSACOLA_Sta33_DCM_B,SAMN37516196,GOMECC4_PENSACOLA_Sta33_DCM_B_18S,2021-09-23T19:50-04:00,CTD rosette,PENSACOLA_Sta33,"Mexico, Gulf of",USA: Gulf of Mexico,48,29.463,-87.236,361
GOMECC4_PENSACOLA_Sta33_DCM_C,SAMN37516197,GOMECC4_PENSACOLA_Sta33_DCM_C_18S,2021-09-23T19:50-04:00,CTD rosette,PENSACOLA_Sta33,"Mexico, Gulf of",USA: Gulf of Mexico,48,29.463,-87.236,248
GOMECC4_PENSACOLA_Sta33_Deep_A,SAMN37516192,GOMECC4_PENSACOLA_Sta33_Deep_A_18S,2021-09-23T19:50-04:00,CTD rosette,PENSACOLA_Sta33,"Mexico, Gulf of",USA: Gulf of Mexico,344,29.463,-87.236,435
GOMECC4_PENSACOLA_Sta33_Deep_B,SAMN37516193,GOMECC4_PENSACOLA_Sta33_Deep_B_18S,2021-09-23T19:50-04:00,CTD rosette,PENSACOLA_Sta33,"Mexico, Gulf of",USA: Gulf of Mexico,344,29.463,-87.236,338
GOMECC4_PENSACOLA_Sta33_Deep_C,SAMN37516194,GOMECC4_PENSACOLA_Sta33_Deep_C_18S,2021-09-23T19:50-04:00,CTD rosette,PENSACOLA_Sta33,"Mexico, Gulf of",USA: Gulf of Mexico,344,29.463,-87.236,264
GOMECC4_PENSACOLA_Sta33_Surface_A,SAMN37516198,GOMECC4_PENSACOLA_Sta33_Surface_A_18S,2021-09-23T19:50-04:00,CTD rosette,PENSACOLA_Sta33,"Mexico, Gulf of",USA: Gulf of Mexico,3,29.463,-87.236,305
GOMECC4_PENSACOLA_Sta33_Surface_B,SAMN37516199,GOMECC4_PENSACOLA_Sta33_Surface_B_18S,2021-09-23T19:50-04:00,CTD rosette,PENSACOLA_Sta33,"Mexico, Gulf of",USA: Gulf of Mexico,3,29.463,-87.236,314
GOMECC4_PENSACOLA_Sta33_Surface_C,SAMN37516200,GOMECC4_PENSACOLA_Sta33_Surface_C_18S,2021-09-23T19:50-04:00,CTD rosette,PENSACOLA_Sta33,"Mexico, Gulf of",USA: Gulf of Mexico,3,29.463,-87.236,297
GOMECC4_PENSACOLA_Sta35_DCM_A,SAMN37516204,GOMECC4_PENSACOLA_Sta35_DCM_A_18S,2021-09-24T07:00-04:00,CTD rosette,PENSACOLA_Sta35,"Mexico, Gulf of",USA: Gulf of Mexico,39,28.701,-87.76,356
GOMECC4_PENSACOLA_Sta35_DCM_B,SAMN37516205,GOMECC4_PENSACOLA_Sta35_DCM_B_18S,2021-09-24T07:00-04:00,CTD rosette,PENSACOLA_Sta35,"Mexico, Gulf of",USA: Gulf of Mexico,39,28.701,-87.76,361
GOMECC4_PENSACOLA_Sta35_DCM_C,SAMN37516206,GOMECC4_PENSACOLA_Sta35_DCM_C_18S,2021-09-24T07:00-04:00,CTD rosette,PENSACOLA_Sta35,"Mexico, Gulf of",USA: Gulf of Mexico,39,28.701,-87.76,384
GOMECC4_PENSACOLA_Sta35_Deep_A,SAMN37516201,GOMECC4_PENSACOLA_Sta35_Deep_A_18S,2021-09-24T07:00-04:00,CTD rosette,PENSACOLA_Sta35,"Mexico, Gulf of",USA: Gulf of Mexico,2245,28.701,-87.76,253
GOMECC4_PENSACOLA_Sta35_Deep_B,SAMN37516202,GOMECC4_PENSACOLA_Sta35_Deep_B_18S,2021-09-24T07:00-04:00,CTD rosette,PENSACOLA_Sta35,"Mexico, Gulf of",USA: Gulf of Mexico,2245,28.701,-87.76,281
GOMECC4_PENSACOLA_Sta35_Deep_C,SAMN37516203,GOMECC4_PENSACOLA_Sta35_Deep_C_18S,2021-09-24T07:00-04:00,CTD rosette,PENSACOLA_Sta35,"Mexico, Gulf of",USA: Gulf of Mexico,2245,28.701,-87.76,289
GOMECC4_PENSACOLA_Sta35_Surface_A,SAMN37516207,GOMECC4_PENSACOLA_Sta35_Surface_A_18S,2021-09-24T07:00-04:00,CTD rosette,PENSACOLA_Sta35,"Mexico, Gulf of",USA: Gulf of Mexico,2,28.701,-87.76,308
GOMECC4_PENSACOLA_Sta35_Surface_B,SAMN37516208,GOMECC4_PENSACOLA_Sta35_Surface_B_18S,2021-09-24T07:00-04:00,CTD rosette,PENSACOLA_Sta35,"Mexico, Gulf of",USA: Gulf of Mexico,2,28.701,-87.76,221
GOMECC4_PENSACOLA_Sta35_Surface_C,SAMN37516209,GOMECC4_PENSACOLA_Sta35_Surface_C_18S,2021-09-24T07:00-04:00,CTD rosette,PENSACOLA_Sta35,"Mexico, Gulf of",USA: Gulf of Mexico,2,28.701,-87.76,243
GOMECC4_TAMPA_Sta10_DCM_A,SAMN37516126,GOMECC4_TAMPA_Sta10_DCM_A_18S,2021-09-17T17:27-04:00,CTD rosette,TAMPA_Sta10,"Mexico, Gulf of",USA: Gulf of Mexico,58,26.221,-85.665,374
GOMECC4_TAMPA_Sta10_DCM_B,SAMN37516127,GOMECC4_TAMPA_Sta10_DCM_B_18S,2021-09-17T17:27-04:00,CTD rosette,TAMPA_Sta10,"Mexico, Gulf of",USA: Gulf of Mexico,58,26.221,-85.665,388
GOMECC4_TAMPA_Sta10_DCM_C,SAMN37516128,GOMECC4_TAMPA_Sta10_DCM_C_18S,2021-09-17T17:27-04:00,CTD rosette,TAMPA_Sta10,"Mexico, Gulf of",USA: Gulf of Mexico,58,26.221,-85.665,362
GOMECC4_TAMPA_Sta10_Deep_A,SAMN37516123,GOMECC4_TAMPA_Sta10_Deep_A_18S,2021-09-17T17:27-04:00,CTD rosette,TAMPA_Sta10,"Mexico, Gulf of",USA: Gulf of Mexico,3241,26.221,-85.665,317
GOMECC4_TAMPA_Sta10_Deep_B,SAMN37516124,GOMECC4_TAMPA_Sta10_Deep_B_18S,2021-09-17T17:27-04:00,CTD rosette,TAMPA_Sta10,"Mexico, Gulf of",USA: Gulf of Mexico,3241,26.221,-85.665,232
GOMECC4_TAMPA_Sta10_Deep_C,SAMN37516125,GOMECC4_TAMPA_Sta10_Deep_C_18S,2021-09-17T17:27-04:00,CTD rosette,TAMPA_Sta10,"Mexico, Gulf of",USA: Gulf of Mexico,3241,26.221,-85.665,292
GOMECC4_TAMPA_Sta10_Surface_A,SAMN37516129,GOMECC4_TAMPA_Sta10_Surface_A_18S,2021-09-17T17:27-04:00,CTD rosette,TAMPA_Sta10,"Mexico, Gulf of",USA: Gulf of Mexico,4,26.221,-85.665,217
GOMECC4_TAMPA_Sta10_Surface_B,SAMN37516130,GOMECC4_TAMPA_Sta10_Surface_B_18S,2021-09-17T17:27-04:00,CTD rosette,TAMPA_Sta10,"Mexico, Gulf of",USA: Gulf of Mexico,4,26.221,-85.665,201
GOMECC4_TAMPA_Sta10_Surface_C,SAMN37516131,GOMECC4_TAMPA_Sta10_Surface_C_18S,2021-09-17T17:27-04:00,CTD rosette,TAMPA_Sta10,"Mexico, Gulf of",USA: Gulf of Mexico,4,26.221,-85.665,285
GOMECC4_TAMPA_Sta13_DCM_A,SAMN37516135,GOMECC4_TAMPA_Sta13_DCM_A_18S,2021-09-18T15:00-04:00,CTD rosette,TAMPA_Sta13,"Mexico, Gulf of",USA: Gulf of Mexico,64,26.888,-84.666,337
GOMECC4_TAMPA_Sta13_DCM_B,SAMN37516136,GOMECC4_TAMPA_Sta13_DCM_B_18S,2021-09-18T15:00-04:00,CTD rosette,TAMPA_Sta13,"Mexico, Gulf of",USA: Gulf of Mexico,64,26.888,-84.666,389
GOMECC4_TAMPA_Sta13_DCM_C,SAMN37516137,GOMECC4_TAMPA_Sta13_DCM_C_18S,2021-09-18T15:00-04:00,CTD rosette,TAMPA_Sta13,"Mexico, Gulf of",USA: Gulf of Mexico,64,26.888,-84.666,449
GOMECC4_TAMPA_Sta13_Deep_A,SAMN37516132,GOMECC4_TAMPA_Sta13_Deep_A_18S,2021-09-18T15:00-04:00,CTD rosette,TAMPA_Sta13,"Mexico, Gulf of",USA: Gulf of Mexico,217,26.888,-84.666,342
GOMECC4_TAMPA_Sta13_Deep_B,SAMN37516133,GOMECC4_TAMPA_Sta13_Deep_B_18S,2021-09-18T15:00-04:00,CTD rosette,TAMPA_Sta13,"Mexico, Gulf of",USA: Gulf of Mexico,217,26.888,-84.666,378
GOMECC4_TAMPA_Sta13_Deep_C,SAMN37516134,GOMECC4_TAMPA_Sta13_Deep_C_18S,2021-09-18T15:00-04:00,CTD rosette,TAMPA_Sta13,"Mexico, Gulf of",USA: Gulf of Mexico,217,26.888,-84.666,281
GOMECC4_TAMPA_Sta13_Surface_A,SAMN37516138,GOMECC4_TAMPA_Sta13_Surface_A_18S,2021-09-18T15:00-04:00,CTD rosette,TAMPA_Sta13,"Mexico, Gulf of",USA: Gulf of Mexico,3,26.888,-84.666,316
GOMECC4_TAMPA_Sta13_Surface_B,SAMN37516139,GOMECC4_TAMPA_Sta13_Surface_B_18S,2021-09-18T15:00-04:00,CTD rosette,TAMPA_Sta13,"Mexico, Gulf of",USA: Gulf of Mexico,3,26.888,-84.666,332
GOMECC4_TAMPA_Sta13_Surface_C,SAMN37516140,GOMECC4_TAMPA_Sta13_Surface_C_18S,2021-09-18T15:00-04:00,CTD rosette,TAMPA_Sta13,"Mexico, Gulf of",USA: Gulf of Mexico,3,26.888,-84.666,268
GOMECC4_TAMPA_Sta18_Deep_A,SAMN37516141,GOMECC4_TAMPA_Sta18_Deep_A_18S,2021-09-19T14:41-04:00,CTD rosette,TAMPA_Sta18,"Mexico, Gulf of",USA: Gulf of Mexico,9,28.014,-83.016,205
GOMECC4_TAMPA_Sta18_Deep_B,SAMN37516142,GOMECC4_TAMPA_Sta18_Deep_B_18S,2021-09-19T14:41-04:00,CTD rosette,TAMPA_Sta18,"Mexico, Gulf of",USA: Gulf of Mexico,9,28.014,-83.016,213
GOMECC4_TAMPA_Sta18_Deep_C,SAMN37516143,GOMECC4_TAMPA_Sta18_Deep_C_18S,2021-09-19T14:41-04:00,CTD rosette,TAMPA_Sta18,"Mexico, Gulf of",USA: Gulf of Mexico,9,28.014,-83.016,182
GOMECC4_TAMPA_Sta18_Surface_A,SAMN37516144,GOMECC4_TAMPA_Sta18_Surface_A_18S,2021-09-19T14:41-04:00,CTD rosette,TAMPA_Sta18,"Mexico, Gulf of",USA: Gulf of Mexico,2,28.014,-83.016,287
GOMECC4_TAMPA_Sta18_Surface_B,SAMN37516145,GOMECC4_TAMPA_Sta18_Surface_B_18S,2021-09-19T14:41-04:00,CTD rosette,TAMPA_Sta18,"Mexico, Gulf of",USA: Gulf of Mexico,2,28.014,-83.016,240
GOMECC4_TAMPA_Sta18_Surface_C,SAMN37516146,GOMECC4_TAMPA_Sta18_Surface_C_18S,2021-09-19T14:41-04:00,CTD rosette,TAMPA_Sta18,"Mexico, Gulf of",USA: Gulf of Mexico,2,28.014,-83.016,263
GOMECC4_TAMPA_Sta9_Sediment_A,SAMN37516120,GOMECC4_TAMPA_Sta9_Sediment_A_18S,2021-09-17T14:30-04:00,Sediment core (aqueous layer),TAMPA_Sta9,"Mexico, Gulf of",USA: Gulf of Mexico,3229,25.59,-85.59,359
GOMECC4_TAMPA_Sta9_Sediment_B,SAMN37516121,GOMECC4_TAMPA_Sta9_Sediment_B_18S,2021-09-17T14:30-04:00,Sediment core (aqueous layer),TAMPA_Sta9,"Mexico, Gulf of",USA: Gulf of Mexico,3229,25.59,-85.59,338
GOMECC4_TAMPA_Sta9_Sediment_C,SAMN37516122,GOMECC4_TAMPA_Sta9_Sediment_C_18S,2021-09-17T14:30-04:00,Sediment core (aqueous layer),TAMPA_Sta9,"Mexico, Gulf of",USA: Gulf of Mexico,3229,25.59,-85.59,237
GOMECC4_TAMPICO_Sta76_DCM_A,SAMN37516324,GOMECC4_TAMPICO_Sta76_DCM_A_18S,2021-10-05T19:40-04:00,CTD rosette,TAMPICO_Sta76,"Mexico, Gulf of",Mexico: Gulf of Mexico,25,22.274,-97.639,242
GOMECC4_TAMPICO_Sta76_DCM_B,SAMN37516325,GOMECC4_TAMPICO_Sta76_DCM_B_18S,2021-10-05T19:40-04:00,CTD rosette,TAMPICO_Sta76,"Mexico, Gulf of",Mexico: Gulf of Mexico,25,22.274,-97.639,273
GOMECC4_TAMPICO_Sta76_DCM_C,SAMN37516326,GOMECC4_TAMPICO_Sta76_DCM_C_18S,2021-10-05T19:40-04:00,CTD rosette,TAMPICO_Sta76,"Mexico, Gulf of",Mexico: Gulf of Mexico,25,22.274,-97.639,213
GOMECC4_TAMPICO_Sta76_Deep_A,SAMN37516321,GOMECC4_TAMPICO_Sta76_Deep_A_18S,2021-10-05T19:40-04:00,CTD rosette,TAMPICO_Sta76,"Mexico, Gulf of",Mexico: Gulf of Mexico,33,22.274,-97.639,293
GOMECC4_TAMPICO_Sta76_Deep_B,SAMN37516322,GOMECC4_TAMPICO_Sta76_Deep_B_18S,2021-10-05T19:40-04:00,CTD rosette,TAMPICO_Sta76,"Mexico, Gulf of",Mexico: Gulf of Mexico,33,22.274,-97.639,294
GOMECC4_TAMPICO_Sta76_Deep_C,SAMN37516323,GOMECC4_TAMPICO_Sta76_Deep_C_18S,2021-10-05T19:40-04:00,CTD rosette,TAMPICO_Sta76,"Mexico, Gulf of",Mexico: Gulf of Mexico,33,22.274,-97.639,282
GOMECC4_TAMPICO_Sta76_Surface_A,SAMN37516327,GOMECC4_TAMPICO_Sta76_Surface_A_18S,2021-10-05T19:40-04:00,CTD rosette,TAMPICO_Sta76,"Mexico, Gulf of",Mexico: Gulf of Mexico,4,22.274,-97.639,345
GOMECC4_TAMPICO_Sta76_Surface_B,SAMN37516328,GOMECC4_TAMPICO_Sta76_Surface_B_18S,2021-10-05T19:40-04:00,CTD rosette,TAMPICO_Sta76,"Mexico, Gulf of",Mexico: Gulf of Mexico,4,22.274,-97.639,244
GOMECC4_TAMPICO_Sta76_Surface_C,SAMN37516329,GOMECC4_TAMPICO_Sta76_Surface_C_18S,2021-10-05T19:40-04:00,CTD rosette,TAMPICO_Sta76,"Mexico, Gulf of",Mexico: Gulf of Mexico,4,22.274,-97.639,224
GOMECC4_TAMPICO_Sta79_DCM_A,SAMN37516333,GOMECC4_TAMPICO_Sta79_DCM_A_18S,2021-10-06T00:30-04:00,CTD rosette,TAMPICO_Sta79,"Mexico, Gulf of",Mexico: Gulf of Mexico,74,22.274,-97.361,362
GOMECC4_TAMPICO_Sta79_DCM_B,SAMN37516334,GOMECC4_TAMPICO_Sta79_DCM_B_18S,2021-10-06T00:30-04:00,CTD rosette,TAMPICO_Sta79,"Mexico, Gulf of",Mexico: Gulf of Mexico,74,22.274,-97.361,352
GOMECC4_TAMPICO_Sta79_DCM_C,SAMN37516335,GOMECC4_TAMPICO_Sta79_DCM_C_18S,2021-10-06T00:30-04:00,CTD rosette,TAMPICO_Sta79,"Mexico, Gulf of",Mexico: Gulf of Mexico,74,22.274,-97.361,289
GOMECC4_TAMPICO_Sta79_Deep_A,SAMN37516330,GOMECC4_TAMPICO_Sta79_Deep_A_18S,2021-10-06T00:30-04:00,CTD rosette,TAMPICO_Sta79,"Mexico, Gulf of",Mexico: Gulf of Mexico,238,22.274,-97.361,282
GOMECC4_TAMPICO_Sta79_Deep_B,SAMN37516331,GOMECC4_TAMPICO_Sta79_Deep_B_18S,2021-10-06T00:30-04:00,CTD rosette,TAMPICO_Sta79,"Mexico, Gulf of",Mexico: Gulf of Mexico,238,22.274,-97.361,377
GOMECC4_TAMPICO_Sta79_Deep_C,SAMN37516332,GOMECC4_TAMPICO_Sta79_Deep_C_18S,2021-10-06T00:30-04:00,CTD rosette,TAMPICO_Sta79,"Mexico, Gulf of",Mexico: Gulf of Mexico,238,22.274,-97.361,319
GOMECC4_TAMPICO_Sta79_Surface_A,SAMN37516336,GOMECC4_TAMPICO_Sta79_Surface_A_18S,2021-10-06T00:30-04:00,CTD rosette,TAMPICO_Sta79,"Mexico, Gulf of",Mexico: Gulf of Mexico,3,22.274,-97.361,303
GOMECC4_TAMPICO_Sta79_Surface_B,SAMN37516337,GOMECC4_TAMPICO_Sta79_Surface_B_18S,2021-10-06T00:30-04:00,CTD rosette,TAMPICO_Sta79,"Mexico, Gulf of",Mexico: Gulf of Mexico,3,22.274,-97.361,313
GOMECC4_TAMPICO_Sta79_Surface_C,SAMN37516338,GOMECC4_TAMPICO_Sta79_Surface_C_18S,2021-10-06T00:30-04:00,CTD rosette,TAMPICO_Sta79,"Mexico, Gulf of",Mexico: Gulf of Mexico,3,22.274,-97.361,308
GOMECC4_TAMPICO_Sta82_DCM_A,SAMN37516342,GOMECC4_TAMPICO_Sta82_DCM_A_18S,2021-10-06T18:58-04:00,CTD rosette,TAMPICO_Sta82,"Mexico, Gulf of",Mexico: Gulf of Mexico,77,22.276,-95.588,378
GOMECC4_TAMPICO_Sta82_DCM_B,SAMN37516343,GOMECC4_TAMPICO_Sta82_DCM_B_18S,2021-10-06T18:58-04:00,CTD rosette,TAMPICO_Sta82,"Mexico, Gulf of",Mexico: Gulf of Mexico,77,22.276,-95.588,333
GOMECC4_TAMPICO_Sta82_DCM_C,SAMN37516344,GOMECC4_TAMPICO_Sta82_DCM_C_18S,2021-10-06T18:58-04:00,CTD rosette,TAMPICO_Sta82,"Mexico, Gulf of",Mexico: Gulf of Mexico,77,22.276,-95.588,420
GOMECC4_TAMPICO_Sta82_Deep_A,SAMN37516339,GOMECC4_TAMPICO_Sta82_Deep_A_18S,2021-10-06T18:58-04:00,CTD rosette,TAMPICO_Sta82,"Mexico, Gulf of",Mexico: Gulf of Mexico,2979,22.276,-95.588,302
GOMECC4_TAMPICO_Sta82_Deep_B,SAMN37516340,GOMECC4_TAMPICO_Sta82_Deep_B_18S,2021-10-06T18:58-04:00,CTD rosette,TAMPICO_Sta82,"Mexico, Gulf of",Mexico: Gulf of Mexico,2979,22.276,-95.588,231
GOMECC4_TAMPICO_Sta82_Deep_C,SAMN37516341,GOMECC4_TAMPICO_Sta82_Deep_C_18S,2021-10-06T18:58-04:00,CTD rosette,TAMPICO_Sta82,"Mexico, Gulf of",Mexico: Gulf of Mexico,2979,22.276,-95.588,298
GOMECC4_TAMPICO_Sta82_Surface_A,SAMN37516345,GOMECC4_TAMPICO_Sta82_Surface_A_18S,2021-10-06T18:58-04:00,CTD rosette,TAMPICO_Sta82,"Mexico, Gulf of",Mexico: Gulf of Mexico,10,22.276,-95.588,386
GOMECC4_TAMPICO_Sta82_Surface_B,SAMN37516346,GOMECC4_TAMPICO_Sta82_Surface_B_18S,2021-10-06T18:58-04:00,CTD rosette,TAMPICO_Sta82,"Mexico, Gulf of",Mexico: Gulf of Mexico,10,22.276,-95.588,361
GOMECC4_TAMPICO_Sta82_Surface_C,SAMN37516347,GOMECC4_TAMPICO_Sta82_Surface_C_18S,2021-10-06T18:58-04:00,CTD rosette,TAMPICO_Sta82,"Mexico, Gulf of",Mexico: Gulf of Mexico,10,22.276,-95.588,403
GOMECC4_VERACRUZ_Sta85_DCM_A,SAMN37516351,GOMECC4_VERACRUZ_Sta85_DCM_A_18S,2021-10-07T19:00-04:00,CTD rosette,VERACRUZ_Sta85,"Mexico, Gulf of",Mexico: Gulf of Mexico,78,20.601,-94.29,343
GOMECC4_VERACRUZ_Sta85_DCM_B,SAMN37516352,GOMECC4_VERACRUZ_Sta85_DCM_B_18S,2021-10-07T19:00-04:00,CTD rosette,VERACRUZ_Sta85,"Mexico, Gulf of",Mexico: Gulf of Mexico,78,20.601,-94.29,312
GOMECC4_VERACRUZ_Sta85_DCM_C,SAMN37516353,GOMECC4_VERACRUZ_Sta85_DCM_C_18S,2021-10-07T19:00-04:00,CTD rosette,VERACRUZ_Sta85,"Mexico, Gulf of",Mexico: Gulf of Mexico,78,20.601,-94.29,179
GOMECC4_VERACRUZ_Sta85_Deep_A,SAMN37516348,GOMECC4_VERACRUZ_Sta85_Deep_A_18S,2021-10-07T19:00-04:00,CTD rosette,VERACRUZ_Sta85,"Mexico, Gulf of",Mexico: Gulf of Mexico,1862,20.601,-94.29,302
GOMECC4_VERACRUZ_Sta85_Deep_B,SAMN37516349,GOMECC4_VERACRUZ_Sta85_Deep_B_18S,2021-10-07T19:00-04:00,CTD rosette,VERACRUZ_Sta85,"Mexico, Gulf of",Mexico: Gulf of Mexico,1862,20.601,-94.29,299
