#FeatureID	taxonomy	confidence
ASV_15358	d__Eukaryota; p__Cercozoa; c__Thecofilosea	0.823838041
ASV_15359	d__Eukaryota; p__MAST-3; c__MAST-3I; o__MAST-3I; f__MAST-3I; g__MAST-3I; s__uncultured_stramenopile	0.918385976
ASV_15360	Unassigned	0.751325929
ASV_15361	d__Eukaryota	0.999821901
ASV_15362	d__Eukaryota	0.977144284
ASV_15363	d__Eukaryota	0.999978761
ASV_15364	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; s__Marine_group	0.728940476
ASV_15365	d__Eukaryota; p__Diatomea	0.805476657
ASV_15366	d__Bacteria	0.962780025
ASV_15367	d__Eukaryota	0.999490486
ASV_15368	d__Eukaryota; p__Ciliophora; c__Intramacronucleata	0.740934338
ASV_15369	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales	0.927767729
ASV_15370	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae	0.768404629
ASV_15371	d__Eukaryota	0.997602607
ASV_15372	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.775384458
ASV_15373	d__Bacteria; p__SAR324_clade(Marine_group_B); c__SAR324_clade(Marine_group_B); o__SAR324_clade(Marine_group_B); f__SAR324_clade(Marine_group_B); g__SAR324_clade(Marine_group_B)	0.75373025
ASV_15374	Unassigned	0.944497996
ASV_15375	Unassigned	0.629322261
ASV_15376	d__Eukaryota; p__Diatomea; c__Bacillariophyceae; o__Bacillariophyceae; f__Bacillariophyceae	0.713797472
ASV_15377	Unassigned	0.720010861
ASV_15378	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Litostomatea	0.93740469
ASV_15379	d__Eukaryota	0.999950916
ASV_15380	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__uncultured; s__marine_metagenome	0.938773708
ASV_15381	d__Bacteria	0.931694611
ASV_15382	d__Eukaryota; p__Nematozoa; c__Chromadorea; o__Monhysterida; f__Monhysterida; g__Monhysterida; s__Tridentulus_sp.	0.80236925
ASV_15383	d__Eukaryota; p__Ochrophyta; c__Chrysophyceae	0.883863169
ASV_15384	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.931560963
ASV_15385	d__Bacteria	0.747726336
ASV_15386	d__Eukaryota	0.998683815
ASV_15387	d__Eukaryota	0.998961236
ASV_15388	d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira	0.99787522
ASV_15389	Unassigned	0.949628379
ASV_15390	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.989065341
ASV_15391	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Blastopirellula; s__Planctomycetaceae_bacterium	0.93039387
ASV_15392	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae	0.710985786
ASV_15393	d__Bacteria	0.91155355
ASV_15394	d__Eukaryota; p__Retaria; c__Acantharia; o__Arthracanthida; f__Arthracanthida; g__Arthracanthida; s__uncultured_eukaryote	0.759342136
ASV_15395	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.920450549
ASV_15396	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II	0.734166394
ASV_15397	d__Eukaryota; p__Diatomea	0.983329583
ASV_15398	d__Eukaryota	0.999857265
ASV_15399	Unassigned	0.409599017
ASV_15400	d__Eukaryota	0.995994195
ASV_15401	Unassigned	0.948251764
ASV_15402	d__Eukaryota	0.990621666
ASV_15403	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.933991628
ASV_15404	d__Eukaryota; p__Florideophycidae; c__Corallinophycidae; o__Corallinophycidae; f__Corallinophycidae	0.965603762
ASV_15405	Unassigned	0.866794082
ASV_15406	d__Eukaryota; p__Chlorophyta; c__Ulvophyceae; o__Ulvophyceae; f__Ulvophyceae; g__Ulvophyceae	0.951550498
ASV_15407	d__Eukaryota; p__Ochrophyta; c__MOCH-2; o__MOCH-2; f__MOCH-2; g__MOCH-2; s__uncultured_eukaryote	0.993046178
ASV_15408	d__Eukaryota	0.996685248
ASV_15409	d__Eukaryota	0.879485338
ASV_15410	d__Eukaryota; p__Ochrophyta; c__Dictyochophyceae; o__Pedinellales; f__Pedinellales; g__Pedinellales; s__uncultured_Pedinellales	0.998190206
ASV_15411	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__gamma_proteobacterium	0.77942676
ASV_15412	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bacteriovoracales; f__Bacteriovoracaceae	0.944391693
ASV_15413	Unassigned	0.386930868
ASV_15414	d__Eukaryota	0.999851609
ASV_15415	Unassigned	0.476201824
ASV_15416	d__Eukaryota	0.998041192
ASV_15417	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.92297729
ASV_15418	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; s__hydrothermal_vent	0.921415478
ASV_15419	d__Eukaryota	0.999134573
ASV_15420	d__Eukaryota; p__Cercozoa; c__Thecofilosea; o__Cryomonadida; f__Protaspidae; g__Protaspis; s__Protaspis_sp.	0.793884176
ASV_15421	d__Eukaryota	0.999837425
ASV_15422	d__Eukaryota	0.999672667
ASV_15423	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; s__hydrothermal_vent	0.915772698
ASV_15424	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.777908159
ASV_15425	Unassigned	0.847654779
ASV_15426	d__Bacteria	0.935244243
ASV_15427	Unassigned	0.384493588
ASV_15428	d__Eukaryota; p__Rotifera; c__Bdelloidea; o__Adinetida; f__Adinetida; g__Adinetida	0.746581515
ASV_15429	d__Eukaryota; p__Retaria; c__Foraminifera; o__Rotaliida	0.903713083
ASV_15430	d__Bacteria	0.924634527
ASV_15431	Unassigned	0.318984361
ASV_15432	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Thermoplasmata; f__Thermoplasmata; g__Marine_Group_III; s__metagenome	0.902024917
ASV_15433	d__Eukaryota	0.999597076
ASV_15434	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Thermoplasmata; f__Thermoplasmata; g__Marine_Group_III; s__metagenome	0.935725872
ASV_15435	d__Bacteria	0.974770377
ASV_15436	d__Eukaryota	0.997981564
ASV_15437	d__Eukaryota; p__Annelida; c__Polychaeta; o__Phyllodocida; f__Phyllodocida; g__Phyllodocida	0.996140231
ASV_15438	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__uncultured_eukaryote	0.706620294
ASV_15439	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.960384209
ASV_15440	Unassigned	0.551968563
ASV_15441	d__Eukaryota	0.991831287
ASV_15442	d__Eukaryota	0.999426542
ASV_15443	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Thalassobaculales; f__Nisaeaceae; g__OM75_clade; s__marine_metagenome	0.787018219
ASV_15444	d__Eukaryota; p__Diatomea; c__Bacillariophyceae; o__Bacillariophyceae; f__Bacillariophyceae	0.795535958
ASV_15445	d__Eukaryota	0.99991632
ASV_15446	d__Eukaryota; p__Diatomea; c__Bacillariophyceae; o__Bacillariophyceae; f__Bacillariophyceae; g__Surirella; s__uncultured_marine	0.967340946
ASV_15447	d__Eukaryota	0.864239963
ASV_15448	d__Eukaryota; p__MAST-7; c__MAST-7A; o__MAST-7A; f__MAST-7A; g__MAST-7A; s__uncultured_stramenopile	0.980764137
ASV_15449	Unassigned	0.392228775
ASV_15450	d__Eukaryota	0.913484992
ASV_15451	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Rubritaleaceae	0.733094854
ASV_15452	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Litostomatea; f__Mesodiniidae; g__Mesodiniidae	0.862374099
ASV_15453	d__Bacteria	0.824289258
ASV_15454	d__Eukaryota; p__Euglenozoa; c__Diplonemea; o__Diplonemea; f__Diplonemea; g__SCM38C39_marine_group; s__uncultured_eukaryote	0.812498609
ASV_15455	Unassigned	0.967695455
ASV_15456	d__Eukaryota	0.751446565
ASV_15457	d__Eukaryota; p__Diatomea; c__Mediophyceae; o__Mediophyceae; f__Mediophyceae; g__Minutocellus; s__uncultured_Minutocellus	0.905050267
ASV_15458	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.994627718
ASV_15459	Unassigned	0.739437617
ASV_15460	d__Eukaryota; p__Incertae_Sedis; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Telonema; s__uncultured_Telonema	0.880275202
ASV_15461	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	0.811153394
ASV_15462	d__Bacteria	0.962390229
ASV_15463	Unassigned	0.712969419
ASV_15464	d__Eukaryota; p__Euglenozoa; c__Diplonemea; o__Diplonemea; f__Diplonemea; g__SCM38C39_marine_group; s__uncultured_eukaryote	0.947389608
ASV_15465	d__Eukaryota	0.998250137
ASV_15466	d__Eukaryota; p__Ciliophora; c__Intramacronucleata	0.736022812
ASV_15467	d__Eukaryota	0.999944251
ASV_15468	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.901959159
ASV_15469	Unassigned	0.717162416
ASV_15470	Unassigned	0.549513451
ASV_15471	Unassigned	0.71417888
ASV_15472	d__Eukaryota; p__Ciliophora; c__Intramacronucleata	0.818721909
ASV_15473	d__Eukaryota	0.999902386
ASV_15474	d__Bacteria	0.991902322
ASV_15475	d__Eukaryota	0.973568564
ASV_15476	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.991545497
ASV_15477	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Rhodopirellula; s__marine_metagenome	0.866586237
ASV_15478	d__Eukaryota; p__Prymnesiophyceae; c__Prymnesiophyceae; o__Prymnesiales; f__Prymnesiales	0.794177982
ASV_15479	d__Eukaryota	0.839301007
ASV_15480	d__Bacteria	0.86981322
ASV_15481	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.979030395
ASV_15482	Unassigned	0.437091186
ASV_15483	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Sphaeropleales; f__Sphaeropleales; g__Dictyococcus; s__Chlorophyceae_sp.	0.90392039
ASV_15484	Unassigned	0.568215955
ASV_15485	Unassigned	0.598210644
ASV_15486	d__Eukaryota; p__Peronosporomycetes; c__Peronosporomycetes; o__Peronosporomycetes; f__Peronosporomycetes; g__Pythium	0.761114316
ASV_15487	d__Eukaryota	0.999763593
ASV_15488	d__Eukaryota; p__Diatomea; c__Mediophyceae; o__Mediophyceae; f__Mediophyceae; g__Cyclotella	0.960639771
ASV_15489	Unassigned	0.582703815
ASV_15490	d__Bacteria	0.892681387
ASV_15491	d__Eukaryota	0.999792656
ASV_15492	d__Eukaryota; p__Basidiomycota; c__Microbotryomycetes	0.956559391
ASV_15493	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.742709349
ASV_15494	d__Eukaryota	0.999734815
ASV_15495	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	0.74175371
ASV_15496	d__Bacteria	0.970123812
ASV_15497	Unassigned	0.881057005
ASV_15498	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_II; g__Clade_II	0.757443723
ASV_15499	d__Eukaryota	0.992687843
ASV_15500	d__Eukaryota	0.997228122
ASV_15501	d__Eukaryota; p__Diatomea; c__Bacillariophyceae; o__Bacillariophyceae; f__Bacillariophyceae	0.733591919
ASV_15502	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosarcinaceae	0.923574619
ASV_15503	Unassigned	0.617920189
ASV_15504	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; s__hydrothermal_vent	0.876910573
ASV_15505	d__Eukaryota	0.981573956
ASV_15506	Unassigned	0.844026798
ASV_15507	d__Eukaryota	0.9968876
ASV_15508	d__Eukaryota	0.981438329
ASV_15509	d__Bacteria; p__Proteobacteria	0.997341353
ASV_15510	Unassigned	0.780592764
ASV_15511	Unassigned	0.891859007
ASV_15512	d__Eukaryota	0.999969034
ASV_15513	d__Eukaryota; p__Annelida; c__Polychaeta	0.794722958
ASV_15514	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	0.824574377
ASV_15515	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	0.722999123
ASV_15516	d__Eukaryota	0.990748084
ASV_15517	d__Eukaryota	0.887002634
ASV_15518	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.987845068
ASV_15519	d__Eukaryota; p__Basidiomycota; c__Microbotryomycetes	0.751470192
ASV_15520	d__Eukaryota	0.999690969
ASV_15521	d__Bacteria	0.960089965
ASV_15522	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_I; g__Syndiniales_Group_I; s__uncultured_Duboscquella	0.873763633
ASV_15523	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_Planctomycetia	0.857247268
ASV_15524	Unassigned	0.348241713
ASV_15525	d__Eukaryota	0.999960309
ASV_15526	d__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Trachymedusae; f__Trachymedusae; g__Trachymedusae; s__uncultured_metazoan	0.861327697
ASV_15527	d__Eukaryota; p__Diatomea; c__Bacillariophyceae; o__Bacillariophyceae; f__Bacillariophyceae; g__Bacillariophyceae	0.810228473
ASV_15528	d__Eukaryota; p__Cercozoa; c__Imbricatea; o__Imbricatea; f__Euglyphida; g__uncultured; s__metagenome	0.998663557
ASV_15529	Unassigned	0.887473979
ASV_15530	Unassigned	0.375362473
ASV_15531	d__Eukaryota	0.999663727
ASV_15532	d__Eukaryota	0.999932778
ASV_15533	d__Eukaryota	0.999929945
ASV_15534	d__Eukaryota	0.999993259
ASV_15535	d__Eukaryota; p__Ciliophora; c__Intramacronucleata	0.855056735
ASV_15536	d__Eukaryota; p__Arthropoda; c__Maxillopoda; o__Calanoida; f__Calanoida; g__Calanoida	0.996880145
ASV_15537	d__Eukaryota	0.95972493
ASV_15538	d__Eukaryota; p__Diatomea; c__Bacillariophyceae; o__Bacillariophyceae; f__Bacillariophyceae	0.788610611
ASV_15539	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	0.794583085
ASV_15540	d__Eukaryota	0.999992907
ASV_15541	d__Eukaryota	0.760675279
ASV_15542	d__Eukaryota	0.99997833
ASV_15543	d__Eukaryota; p__Holozoa; c__Choanoflagellida; o__Codosigidae; f__Codosigidae; g__Lagenoeca	0.710725306
ASV_15544	d__Eukaryota	0.9999452
ASV_15545	Unassigned	0.751834938
ASV_15546	d__Eukaryota; p__Diatomea; c__Bacillariophyceae; o__Bacillariophyceae; f__Bacillariophyceae	0.858469955
ASV_15547	d__Bacteria	0.939780624
ASV_15548	d__Bacteria	0.743987626
ASV_15549	d__Eukaryota	0.924971371
ASV_15550	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae	0.955642849
ASV_15551	d__Eukaryota; p__Ochrophyta; c__Raphidophyceae; o__Raphidophyceae; f__Raphidophyceae; g__Raphidophyceae; s__uncultured_stramenopile	0.997299851
ASV_15552	d__Eukaryota	0.797428925
ASV_15553	d__Eukaryota; p__Annelida; c__Polychaeta; o__Terebellida; f__Terebellida; g__Terebellida	0.704941428
ASV_15554	d__Eukaryota	0.997175808
ASV_15555	Unassigned	0.87375596
ASV_15556	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__uncultured; f__uncultured; g__uncultured; s__Candidatus_Amesbacteria	0.849460512
ASV_15557	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Gymnodiniphycidae	0.877178432
ASV_15558	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae	0.994010386
ASV_15559	d__Eukaryota	0.999421245
ASV_15560	Unassigned	0.749867435
ASV_15561	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.925293596
ASV_15562	d__Eukaryota	0.999955974
ASV_15563	d__Eukaryota; p__Euglenozoa; c__Diplonemea; o__Diplonemea; f__Diplonemea; g__SCM38C39_marine_group	0.998321902
ASV_15564	Unassigned	0.326866804
ASV_15565	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.930601005
ASV_15566	d__Eukaryota	0.793913493
ASV_15567	d__Eukaryota; p__Ciliophora	0.869090601
ASV_15568	d__Eukaryota	0.973548236
ASV_15569	d__Eukaryota	0.99904893
ASV_15570	d__Bacteria	0.892482709
ASV_15571	Unassigned	0.343650047
ASV_15572	d__Eukaryota	0.999926878
ASV_15573	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.908361995
ASV_15574	d__Eukaryota	0.999344376
ASV_15575	d__Eukaryota	0.999926217
ASV_15576	d__Eukaryota; p__Diatomea; c__Bacillariophyceae; o__Bacillariophyceae; f__Bacillariophyceae	0.796388592
ASV_15577	d__Eukaryota	0.898926441
ASV_15578	d__Eukaryota	0.998257693
ASV_15579	Unassigned	0.637902073
ASV_15580	d__Eukaryota	0.999614354
ASV_15581	d__Eukaryota; p__Dinoflagellata	0.86510285
ASV_15582	d__Bacteria; p__Myxococcota; c__Polyangia	0.700222027
ASV_15583	d__Eukaryota	0.993816616
ASV_15584	d__Eukaryota; p__SAR; c__Labyrinthulomycetes; o__Labyrinthulomycetes; f__Labyrinthulomycetes; g__Sorodiplophrys; s__Sorodiplophrys_stercorea	0.940619157
ASV_15585	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	0.753149837
ASV_15586	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__OM182_clade; f__OM182_clade; g__OM182_clade; s__seawater_metagenome	0.763616127
ASV_15587	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.969384008
ASV_15588	d__Eukaryota; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales	0.791753297
ASV_15589	d__Eukaryota; p__Annelida; c__Polychaeta	0.815324936
ASV_15590	d__Eukaryota	0.99851263
ASV_15591	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.92841239
ASV_15592	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Thermoplasmata; f__Thermoplasmata; g__Marine_Group_III; s__metagenome	0.908600312
ASV_15593	d__Eukaryota	0.9988991
ASV_15594	Unassigned	0.929204577
ASV_15595	d__Eukaryota	0.995836613
ASV_15596	Unassigned	0.402986023
ASV_15597	d__Eukaryota	0.736112815
ASV_15598	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Thermoplasmata; f__Thermoplasmata; g__Marine_Group_III; s__metagenome	0.934408271
ASV_15599	d__Eukaryota; p__Prymnesiophyceae; c__Prymnesiophyceae; o__Prymnesiales; f__Prymnesiales; g__Chrysochromulina; s__Chrysochromulina_scutellum	0.987444786
ASV_15600	Unassigned	0.431439734
ASV_15601	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae; g__Lentimonas	0.984334989
ASV_15602	d__Eukaryota; p__Cnidaria; c__Anthozoa; o__Actiniaria; f__Actiniaria; g__Actiniaria	0.983958708
ASV_15603	d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190	0.832145609
ASV_15604	d__Eukaryota	0.999887065
ASV_15605	d__Eukaryota	0.998185996
ASV_15606	d__Eukaryota	0.996982417
ASV_15607	d__Eukaryota	0.999706986
ASV_15608	d__Eukaryota	0.992482006
ASV_15609	d__Eukaryota; p__Ochrophyta; c__MOCH-2; o__MOCH-2; f__MOCH-2; g__MOCH-2; s__uncultured_eukaryote	0.765960666
ASV_15610	d__Bacteria	0.902530339
ASV_15611	d__Eukaryota; p__Diatomea; c__Mediophyceae; o__Mediophyceae; f__Mediophyceae; g__Thalassiosira	0.793200006
ASV_15612	d__Bacteria	0.779920941
ASV_15613	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.742524346
ASV_15614	Unassigned	0.912056822
ASV_15615	d__Bacteria	0.968642959
ASV_15616	Unassigned	0.318179351
ASV_15617	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Hypotrichia	0.733513203
ASV_15618	d__Eukaryota	0.971120697
ASV_15619	d__Eukaryota	0.99852334
ASV_15620	d__Eukaryota	0.756306214
ASV_15621	d__Eukaryota	0.999678764
ASV_15622	d__Eukaryota	0.859423361
ASV_15623	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales; f__SAR116_clade; g__SAR116_clade; s__alpha_proteobacterium	0.88371568
ASV_15624	d__Eukaryota	0.997148669
ASV_15625	d__Eukaryota	0.999911182
ASV_15626	d__Eukaryota	0.988693899
ASV_15627	d__Eukaryota; p__Ochrophyta; c__Chrysophyceae	0.856062684
ASV_15628	d__Eukaryota	0.999358363
ASV_15629	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.993382697
ASV_15630	d__Bacteria	0.766530496
ASV_15631	d__Bacteria; p__Myxococcota; c__Polyangia; o__Haliangiales; f__Haliangiaceae; g__Haliangium	0.817598565
ASV_15632	d__Eukaryota	0.999457057
ASV_15633	d__Eukaryota	0.996653898
ASV_15634	d__Eukaryota	0.994535473
ASV_15635	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9	0.902857538
ASV_15636	d__Eukaryota; p__Chlorophyta	0.942740782
ASV_15637	Unassigned	0.753909003
ASV_15638	Unassigned	0.917295587
ASV_15639	d__Eukaryota; p__Euglenozoa; c__Euglenida; o__Heteronematina; f__Heteronematina; g__Petalomonas; s__Petalomonas_cantuscygni	0.802985124
ASV_15640	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__JL-ETNP-F27; s__Planctomycetes_bacterium	0.888844106
ASV_15641	d__Eukaryota; p__Dinoflagellata	0.944391306
ASV_15642	d__Eukaryota	0.998642197
ASV_15643	d__Eukaryota; p__Retaria; c__RAD_B; o__RAD_B; f__RAD_B; g__RAD_B; s__uncultured_marine	0.890451311
ASV_15644	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; s__Marine_group	0.975171843
ASV_15645	d__Eukaryota	0.992713832
ASV_15646	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; s__metagenome	0.844702101
ASV_15647	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.886121179
ASV_15648	d__Eukaryota	0.999805242
ASV_15649	d__Bacteria; p__Myxococcota	0.961879368
ASV_15650	d__Eukaryota; p__Chlorophyta; c__Mamiellophyceae; o__Mamiellales; f__Mamiellales	0.940860839
ASV_15651	d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190	0.903457371
ASV_15652	d__Eukaryota; p__Diatomea	0.862648373
ASV_15653	d__Eukaryota; p__MAST-2; c__MAST-2; o__MAST-2; f__MAST-2; g__MAST-2; s__uncultured_marine	0.9547236
ASV_15654	Unassigned	0.319003557
ASV_15655	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Blastopirellula; s__Planctomycetaceae_bacterium	0.709076876
ASV_15656	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales	0.71951544
ASV_15657	d__Eukaryota; p__Cercozoa; c__Chlorarachniophyta; o__Chlorarachniophyta; f__Chlorarachniophyta; g__Chlorarachniophyta; s__uncultured_eukaryote	0.977380201
ASV_15658	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	0.838597621
ASV_15659	Unassigned	0.372773057
ASV_15660	Unassigned	0.493529724
ASV_15661	d__Eukaryota	0.999493507
ASV_15662	d__Bacteria; p__Proteobacteria	0.985416607
ASV_15663	Unassigned	0.97702163
ASV_15664	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chlorophyceae	0.847822781
ASV_15665	d__Eukaryota; p__Retaria; c__Polycystinea; o__Spumellaria; f__Spumellaria	0.999067377
ASV_15666	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	0.709121858
ASV_15667	d__Eukaryota; p__Diatomea	0.940150299
ASV_15668	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__Arcobacteraceae; s__Arcobacter_sp.	0.856678546
ASV_15669	d__Eukaryota; p__Haptophyta; c__Haptophyta; o__Haptophyta; f__Haptophyta; g__Haptophyta; s__Haptophyceae_sp.	0.868523775
ASV_15670	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_I; g__Syndiniales_Group_I; s__uncultured_Duboscquella	0.985875048
ASV_15671	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II	0.731345578
ASV_15672	d__Eukaryota; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae	0.869680119
ASV_15673	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae	0.781530116
ASV_15674	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Blastopirellula	0.732279538
ASV_15675	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae; g__MB11C04_marine_group; s__Verrucomicrobia_bacterium	0.994626964
ASV_15676	d__Eukaryota	0.999292613
ASV_15677	d__Eukaryota; p__Cnidaria; c__Anthozoa	0.844336256
ASV_15678	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae	0.859807173
ASV_15679	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Oligohymenophorea; g__Zoothamnium	0.986750791
ASV_15680	d__Eukaryota; p__Diatomea; c__Bacillariophyceae; o__Bacillariophyceae; f__Bacillariophyceae	0.708548101
ASV_15681	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; s__hydrothermal_vent	0.897973959
ASV_15682	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.758664532
ASV_15683	d__Eukaryota	0.998331485
ASV_15684	d__Eukaryota; p__Prymnesiophyceae	0.999470969
ASV_15685	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade	0.804920546
ASV_15686	d__Eukaryota; p__Euglenozoa; c__Diplonemea; o__Diplonemea; f__Diplonemea; g__SCM38C39_marine_group; s__Diplonemida_sp.	0.711419444
