,X1G-01,X1G-02,X1G-03,X1G-04,X1G-05,X1G-06,X1G-07,X1G-08,X1G-09,X1G-10,X1G-11,X1G-12,X1G-13,X1G-14,X1G-15,X1N-01,X1N-02,X1N-03,X1N-04,X1N-05,X1N-06,X1N-07,X1N-08,X1N-09,X1N-10,X1N-11,X1N-12,X1N-13,X1N-14,X1T-01,X1T-02,X1T-03,X1T-04,X1T-05,X1T-06,X1T-07,X1T-08,X1T-09,X1T-10,X1T-11,X1T-12,X1T-13,X1T-14,X1T-15,X1T-16,X1T-17,X1T-18,X1T-19,X1T-20,X1T-21,X1T-22,X1T-23,X1T-24,X1T-25,X1T-26,X1T-27,X1T-28,X1T-29,X1T-30,X1T-31,X1T-32,X1T-33,X1T-34,X1T-35,X1T-36,X1T-37,X1T-38,X1T-39,X1T-40,X1T-41,X1T-42,X1T-43,X1T-44,X2G-01,X2G-02,X2G-03,X2G-04,X2G-05,X2G-07,X2G-08,X2G-09,X2G-10,X2G-11,X2G-12,X2G-13,X2G-14,X2G-15,X2N-01,X2N-02,X2N-03,X2N-04,X2N-05,X2N-06,X2N-07,X2N-08,X2N-09,X2N-10,X2N-11,X2N-12,X2N-13,X2N-14,X2T-01,X2T-02,X2T-03,X2T-04,X2T-05,X2T-06,X2T-07,X2T-08,X2T-09,X2T-10,X2T-11,X2T-12,X2T-13,X2T-14,X2T-15,X2T-16,X2T-17,X2T-18,X2T-19,X2T-20,X2T-21,X2T-22,X2T-23,X2T-24,X2T-25,X2T-26,X2T-27,X2T-28,X2T-30,X2T-31,X2T-32,X2T-33,X2T-34,X2T-35,X2T-36,X2T-37,X2T-38,X2T-39,X2T-41,X2T-42,X2T-44,X3G-01,X3G-02,X3G-03,X3G-04,X3G-05,X3G-06,X3G-07,X3G-08,X3G-09,X3G-10,X3G-11,X3G-12,X3G-13,X3G-14,X3G-15,X3N-01,X3N-02,X3N-03,X3N-04,X3N-05,X3N-06,X3N-07,X3N-08,X3N-09,X3N-10,X3N-11,X3N-12,X3N-13,X3N-14,X3T-01,X3T-02,X3T-03,X3T-04,X3T-05,X3T-06,X3T-07,X3T-08,X3T-09,X3T-10,X3T-11,X3T-12,X3T-13,X3T-14,X3T-15,X3T-16,X3T-17,X3T-18,X3T-19,X3T-20,X3T-21,X3T-22,X3T-23,X3T-24,X3T-25,X3T-26,X3T-27,X3T-28,X3T-29,X3T-30,X3T-31,X3T-32,X3T-33,X3T-34,X3T-35,X3T-36,X3T-37,X3T-38,X3T-39,X3T-40,X3T-41,X3T-42,X3T-43,X3T-44
ZOTU431,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,200,14,0,255,0,17,619,1,0,0,0,0,0,6,4,0,0,4,4,12,0,0,0,0,0,0,0,330,65,153,51,238,0,128,7,9,0,9,0,0,0,0,0,48,1,130,23,8,1,394,0,0,79,0,0,0,3,0,0,0,8,0,0,0,0,123,0,0,136,1,4,0,33,0,308,45,27,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,20,5,19,45,0,22,25,20,2,0,0,0,0,0,0,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZOTU950,757,2,0,3,820,0,5,255,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,5,0,0,164,18,168,934,422,0,437,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,0,2,0,1642,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,2530,59,1616,1656,0,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,5,0,0,856,0,23,213,591,2,0,0,0,0,0,0,3,42,52,21,19,0,1,0,0,0,0,0,6,778,2923,390,1906,3050,0,271,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZOTU22,43,5,5,4,144,1546,7,136,315,0,4,1,0,77,0,10,28,1,0,9,357,119,285,595,0,0,1,0,0,25,15,106,39,34,34,80,0,0,217,11,0,0,0,0,0,22,1375,24,0,7,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,177,0,25,0,0,14,0,81,54,105173,0,0,0,0,0,1,14,2,63,0,3,0,0,0,0,12,0,0,0,56,0,132,0,0,0,0,0,0,0,0,0,243,22,3,0,92,2,0,119,1,0,0,157,0,777,0,0,0,0,0,0,1,0,35,0,0,81,0,0,0,0,0,18,140,0,0,0,149,31,530,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ZOTU3696,2,0,0,0,9,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,17,0,5,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,0,43,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZOTU5027,1,0,1,2,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,2,1,0,0,0,0,0,4,0,0,0,0,0,5,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,11,5,2,2,6,3,2,5,0,2,0,2,3,3,1,1,1,0,0,0,0,0,0,0,6,0,0,0,10,1,9,16,1,3,6,72,0,75,0,20,0,0,0,198,0,0,0,1,3,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,12,17,0,0,10,23,83,18,1,3,14,2,0,1,0,0,0,13,1,0,0,0,1,1,2,1,7,0,0,26,3,4,14,8,331,0,5,0,2,0,17,0,6,0,30,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,2,0,1,0,0,14,0,0
ZOTU1432,98,22,245,13,57,41,63,140,81,87,174,638,10,2,234,71,275,256,0,185,208,59,26,219,182,175,287,242,218,9,1,130,145,1,0,5,15,28,0,2,5,2,13,0,0,18,23,12,3,196,153,188,113,0,44,99,0,0,0,16,239,5,0,88,107,0,2,52,446,19,0,6,2,0,0,55,0,86,25,0,0,0,0,0,0,0,2,3,74,16,0,0,3,0,8,375,64,54,73,45,18,0,0,0,0,0,87,0,1,341,6628,0,32,127,838,300,488,0,406,10,233,0,1,62,0,0,0,0,1,0,0,1,6,0,0,0,0,0,10,0,34,1,38,710,0,5,166,83,17,41,55,92,854,770,148,0,325,267,128,529,50,570,260,0,743,572,461,167,418,43,21,2326,8,669,235,173,135,32,35,72,5,106,0,375,38,7,31,20,664,22,748,25,70,1222,205,12,81,1,0,1,2,0,640,0,13,84,0,0,3,185,682,232,42,0,145
ZOTU47,0,3,14,12,5,155,1,0,4,225,10,13,95,0,1,78,67,2,27,95,37,19,65,489,49,21,6,1,5,0,0,0,13,95,2,7,0,12,78,17,57,0,26,58,7,29,331,76,61,106,4,141,398,111,146,0,5580,4,1090,9,0,3,17,64,0,7,1,74,104,3,0,17,0,18,22,56,1534,4,0,0,12,0,0,0,52,2,1973,32,61,1,0,1,4,179,2,0,29,294,90,69,293,6,1,2,25,3,53,18,16,8,4627,8,143,2,2031,226,7212,14,259,39,12,34,2528,81,0,74,5,87,47,74,153,0,5,1110,115,88,44,84,0,10,0,3,11,49,54,147,19,373,316,120,173,29,10,81,0,42,14,227,11,44,53,85,107,0,20,0,13,47,92,57,138,983,18,3436,13,257,2297,113,7,5,282,39,564,116,560,80,1546,13,1143,78,2,16,120,350,1138,409,123,14,532,224,522,58,2,462,50,89,25,8,395,2287,805,28,0,0,1
ZOTU7,381,2698,2286,2254,180,2695,360,621,461,2510,1063,1257,181,8,2600,102,344,13,1991,651,1965,1462,206,246,1730,604,664,217,782,92,619,240,211,774,2282,127,1372,125,219,253,1340,2657,947,969,1081,91,483,1765,1115,580,1274,579,1698,1564,1027,1037,1447,0,581,883,924,39,650,695,2642,5,354,943,1,287,223,135,0,94,3375,2453,1903,385,2454,337,965,22,136,0,2647,0,3227,0,246,0,3453,916,52,296,112,3354,6378,1380,2119,158,403,0,1868,0,1,0,7126,46,475,3240,465922,58,3077,748,1324,1132,588,39,212,358,211,140,498,2352,0,2693,297,6275,2395,3812,1628,4503,1563,4274,684,2834,400,2407,8814,4584,579,0,368,912,2540,2491,327,0,83757,167,28,1105,558,2975,3554,7,8287,71,1352,16,1284,501,546,4,343,658,3754,4156,588,546,1823,1,462,1,391,1,141,415,1129,2679,1549,1003,5345,887,532,653,19,535,744,61,308,113,620,1174,1508,23,477,1296,162,3,3569,524,1128,294,437,1089,3260,888,1720,542,115,1095,1903,2,0
ZOTU3025,0,11,12,3,0,6,17,6,3,11,0,0,0,15,0,1,2,0,0,0,0,2,0,0,2,0,0,0,0,0,1,2,0,9,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,20,0,10,1,0,3,0,2,4,1,2,22,0,0,2,0,4,0,0,35,0,0,0,0,5,6,7,3,6,0,8,1,0,2871,1,2,7,0,0,0,8,0,41,5,29,0,26,0,0,8,0,0,0,83,0,4,0,4,0,0,0,0,214,2,0,35,6,4,0,0,14,145,0,0,0,4,0,0,1,5,1,0,0,0,6,0,0,0,0,1,0,0,0,0,5,3,3,11,3,0,0,1,0,1,0,4,8,1,0,2,0,0,0,4,0,0,0,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
ZOTU2173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,95,69,7,330,49,19,163,0,36,0,6,43,0,3,0,18,0,0,0,0,0,0,3,0,0,0,0,255,23,19,238,91,374,41,73,589,1068,11,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,29,0,182,13,0,22,83,60,34,36,61,0,29,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,14,6,77,7,0,2,3,48,1,0,15,6,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0
ZOTU1813,6,2,35,29,0,24,5,15,0,8,31,8,12,0,8,54,12,15,0,20,9,17,22,26,13,6,3,9,1,0,1,22,33,18,17,11,27,10,3,52,10,4,0,12,9,9,4,25,28,16,95,0,14,0,8,1,0,0,0,11,15,1,0,14,0,0,0,6,0,0,1,0,0,38,14,2,2,46,35,3,13,0,0,0,0,0,4,23,12,6,4,22,2,16,2,0,17,0,0,0,0,47,3,5,10,31,41,26,2,0,0,12,9,3,3,5,0,32,2,65,2,29,0,0,0,0,11,0,7,0,14,5,13,0,0,0,0,11,0,1,2,0,92,44,24,48,82,6,993,22,63,6,27,10,15,0,25,33,17,2,0,4,1,0,2,28,56,17,4,3,0,15,6,15,63,25,1,17,6,0,50,39,0,8,3,4,0,1,10,0,0,4,3,9,7,0,3,0,0,0,0,0,10,0,2,0,12,0,4,0,9,8,18,0,0
ZOTU4582,12,9,0,0,2,0,0,8,4,0,26,0,0,0,0,6,4,0,0,0,0,0,1,0,0,0,1,0,0,24,7,36,24,42,11,31,8,14,0,9,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,58,0,0,0,6,0,4,6,12,0,0,0,7,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,11,3,0,0,0,0,0,27,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZOTU6350,26,4,15,0,13,3,0,37,0,0,3,0,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4,4,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,222,1,0,0,260,3,15,453,1,0,0,41,0,68,85,160,0,0,64,10,47,2,0,2,0,2,0,0,120,0,495,66,31,0,41,5,0,8,50,0,0,12,4,0,474,0,1141,15,253,0,0,0,0,247,1,0,0,99,0,25,18,3,0,0,0,0,9,0,0,25,21,0,0,17,3,1,16,43,11,2,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,41,0,30,37,36,0,46,0,0,0,7,0,0,0,0,0,53,0,8,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZOTU3178,0,0,0,0,0,33,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,1,0,11,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,1,0,0,0,0,0,4,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,4,0,0,0,1,0,7,0,0,95,0,0,1,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,1,3,4,1,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZOTU1500,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,24,0,12,1,0,10,0,96,0,0,32,60,0,0,0,0,2,7,0,0,0,0,0,0,12,0,8,28,13,0,10,0,0,0,0,0,0,0,0,0,105,72,189,0,179,0,3,0,0,75,0,0,0,16,0,7,1,821,0,0,0,0,0,0,0,25,1,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,1,2,2,0,0,0,0,0,0,0,0,10,1,34,0,15,0,14,0,9,0,0,0,11,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZOTU1116,27,1,0,0,18,0,11,15,1,2,0,1,0,3,0,4,2,0,0,2,0,0,1,3,2,0,0,0,0,0,0,5,17,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36,1,0,2,93,7,1,162,0,1,0,15,7,45,73,41,3,0,11,1,15,1,6,5,0,0,0,0,27,0,12,26,24,11,53,0,1,813,332,0,1,0,0,0,142,0,244,1,70,0,5,0,0,22,1,0,0,24,34,4,0,1,0,0,7,0,0,0,0,35,13,0,5,51,3,282,40,54,0,5,4,5,219,0,7,0,3,0,3,1,0,0,5,10,1,0,0,0,6,0,12,32,7,1,2,0,0,3,0,1,0,0,0,0,1,0,4,0,1,0,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
ZOTU2372,3,0,0,0,16,1,0,4,0,1,0,10,4,0,8,3,3,0,2,0,6,0,1,6,6,0,0,2,0,0,0,7,2,16,2,15,0,0,0,16,0,0,0,0,0,8,0,14,0,9,0,1,2,0,37,0,27,0,2,9,8,2,2,12,21,0,0,15,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,12,0,4,0,2,0,0,0,0,12,3,12,0,9,18,0,0,3,1,25,0,83,0,0,0,0,23,0,0,0,0,2,2,6,0,0,0,0,0,0,2,0,18,8,4,4,11,5,19,31,20,24,19,0,0,0,41,0,0,0,8,0,0,18,5,0,3,10,2,0,69,5,53,0,29,12,12,0,12,17,3,5,2,5,5,15,1,20,5,21,0,50,0,0,0,23,649,1,9,0,0,78,15,84,44,18,0,1,6,0,26,0,0,0,2,3,0,27,7,10,2,5,74,8,0,0,0,0,0
ZOTU1143,1,6,13,19,0,3,1,2,2,5,3,3,0,3,6,9,7,12,4,10,4,0,1,4,15,3,0,0,11,0,0,1,0,0,3,0,1,13,0,0,4,4,0,3,6,0,6,5,7,0,0,1,1,2,3,7,9,5,0,1,6,0,0,1,2,0,0,2,9,6,3,41,3,0,0,0,24,0,17,0,0,0,0,0,0,23,0,0,0,9,14,0,0,0,1,3,536,3,18,0,2,0,0,0,0,0,13,1,8,7,368,0,22,2,41,32,15,0,1,2,7,0,20,0,0,24,2,29,1,3,98,47,4,6,11,27,21,16,1,15,2,22,16,16,7,16,16,65,2495,12,9,14,23,42,0,7,3,18,4,1,15,1,10,0,1,33,11,5,5,25,21,5,1,1,4,0,0,4,3,0,3,4,18,5,13,13,23,0,6,3,14,11,0,5,2,0,0,10,17,19,5,0,48,0,12,31,0,0,129,24,15,6,22,0,0
ZOTU1589,0,1,0,26,0,2,3,0,9,0,0,13,6,1,18,0,26,21,6,29,1,0,0,5,50,4,3,2,45,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,8,0,0,0,0,2,7,2,0,0,3,0,45,0,0,34,0,36,0,0,21,12,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,13,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,43,0,2,12,6,17,0,0,0,0,13,875,16,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,6,0,20,32,0,0,0,0,0,2,0,0,4,0,0,0,10,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,5,0,0,9,0,0,0,2,4,33,59,72,0
ZOTU857,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,157,53,0,0,54,189,0,64,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,4,0,7,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,0,0,121,0,0,309,30,0,0,0,0,0,0,21,40,2,0,10,11,0,57,510,0,0,0,0,5,28,0,14,54,4,0,7,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZOTU361,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,62,0,0,696,0,253,432,0,27,0,23,0,0,110,79,0,0,36,2,0,5,128,2,0,0,6,0,241,0,216,170,0,40,31,0,0,0,12,0,0,46,0,1,508,10,280,132,117,0,0,0,1,308,0,0,0,0,0,0,43,1,1,0,4,0,11,0,0,132,0,0,0,1431,20,2,0,1552,32,2,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,0,2,18,0,31,205,15,1,0,0,0,39,0,3,0,7,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0
ZOTU4436,2,0,0,16,1,2,1,2,1,1,1,3,0,0,11,7,4,17,12,8,6,3,8,4,2,11,2,3,4,4,0,7,1,2,1,7,2,0,1,3,1,3,13,4,5,2,6,9,49,7,9,11,10,14,3,1,2,5,1,1,17,0,22,2,8,0,2,4,0,0,2,5,0,1,0,0,4,4,3,3,1,0,3,0,0,0,1,2,0,5,1,1,0,0,2,22,1,68,8,9,13,1,1,0,0,0,0,0,0,2,547,0,22,2,15,2,2,0,0,0,9,2,4,7,0,44,0,32,2,1,1,2,5,0,3,5,0,9,1,16,0,0,10,0,7,48,0,1,17,11,14,6,15,55,12,2,16,26,12,2,15,1,5,0,25,5,1,5,13,18,17,12,1,3,7,9,3,12,0,0,21,19,95,4,10,4,4,2,0,0,30,3,8,15,11,38,6,6,21,0,0,0,4,2,0,0,1,1,33,0,0,4,1,0,0
ZOTU1313,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,4,0,712,19,10,2,22,3,2,8,33,3,0,0,0,1,7,0,10,21,25,11,9,3,5,1,0,0,6,1,0,4,0,0,0,5,0,1,0,0,0,0,0,0,0,1,0,7,14,0,1,13,4,0,4,11,40,0,2,24,0,0,2,11,1,16,0,0,0
ZOTU3613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,1,0,0,100,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,9,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZOTU1319,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,30,0,0,0,0,0,1,0,0,10,0,0,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,57,0,0,0,0,6,0,0,0,0,14,0,0,0,3,2,0,14,181,0,0,0,0,0,0,0,7,22,0,0,25,0,0,0,0,0,7,0,0,0,0,0,11,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,29,0,0,0,12,0,0,0,0,0,0,0,2,1,3,41,53,0,97,263,6,2,0,0,0,0,2,2,34,2,0,17,0,0,0,0,0,187,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZOTU887,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0,16,0,0,0,0,8,0,5,0,93,0,0,0,258,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,0,0,8,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,2,0,0,0,2,116,0,0,0,0
ZOTU4682,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,63,20,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0
ZOTU4535,14,2,11,1,26,0,1,6,3,1,19,7,7,0,0,6,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,6,6,5,1,5,1,0,2,1,0,0,0,0,0,0,0,0,0,46,0,0,1,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,3,3,0,6,12,0,21,0,41,2,5,6,9,1,0,0,0,0,1,6,6,6,3,7,0,2,9,3,8,0,1,5,1,1,930,5,17,0,7,0,3,4,78,14,1,23,5,7,0,0,25,0,0,0,20,1,2,0,8,0,0,0,0,3,0,0,14,0,2,0,8,1,0,30,8,0,2,14,10,0,6,0,2,0,0,1,0,0,1,20,0,0,0,0,0,11,4,7,8,12,1,6,1,0,2,9,13,0,0,0,0,17,13,6,0,2,3,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
