,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_76318,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_76376,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_76383,Eukaryota,Placozoa,unknown,unknown,unknown,g_,s_
ASV_76412,Eukaryota,Haptista,Haptophyta,Isochrysidales,Noelaerhabdaceae,g_,s_
ASV_76466,Eukaryota,Haptista,Haptophyta,Phaeocystales,Phaeocystaceae,Phaeocystis,s_
ASV_76665,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_76688,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_76689,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_76714,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_76773,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_76793,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_76797,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_76841,Eukaryota,Arthropoda,Hexanauplia,Poecilostomatoida,Oncaeidae,g_,s_
ASV_76852,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_76853,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_76859,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_76929,Eukaryota,unknown,Phaeophyceae,Ectocarpales,unassigned,g_,s_
ASV_76947,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_76950,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_77000,Eukaryota,Picozoa,unknown,unknown,unknown,g_,s_
ASV_77007,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_77062,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_77069,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_77072,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_77168,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_77179,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_77182,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_77193,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_77226,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_77253,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,g_,s_
ASV_77273,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_77304,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_77378,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_77471,Eukaryota,unknown,Phaeophyceae,unassigned,unassigned,g_,s_
ASV_77472,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_77513,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_77589,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_77591,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_77593,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_77595,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_77622,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_77632,Eukaryota,Haptista,Haptophyta,Isochrysidales,Noelaerhabdaceae,Emiliania,s_
ASV_77661,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_77671,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_77708,Eukaryota,unknown,Oomycota,Peronosporales,Peronosporaceae,g_,s_
ASV_77734,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_77742,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_77743,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_77770,Eukaryota,Bacillariophyta,Fragilariophyceae,Thalassionemales,Thalassionemataceae,g_,s_
ASV_77785,Eukaryota,unknown,Phaeophyceae,Ectocarpales,Chordariaceae,g_,s_
ASV_77889,Eukaryota,Arthropoda,Hexanauplia,Cyclopoida,Cyclopidae,g_,s_
ASV_77917,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_77921,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Coscinodiscales,Coscinodiscaceae,g_,s_
ASV_77925,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_77941,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_77945,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_77999,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_78014,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_78111,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78119,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78129,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78133,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78172,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78176,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78179,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78180,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78209,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78212,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78231,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78242,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78259,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78260,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78266,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78286,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78290,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78291,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78293,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78299,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78306,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78314,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78352,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78403,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78411,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78421,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78436,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78444,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78448,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78453,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78458,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78460,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78464,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78467,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_78490,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78505,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78531,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_78545,Eukaryota,Bacillariophyta,Coscinodiscophyceae,unassigned,unassigned,g_,s_
ASV_78584,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78649,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78657,Eukaryota,Chlorophyta,Mamiellophyceae,Mamiellales,Bathycoccaceae,Bathycoccus,s_
ASV_78664,Eukaryota,unknown,Raphidophyceae,Chattonellales,Chattonellaceae,g_,s_
ASV_78705,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78719,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78748,Eukaryota,Haptista,Haptophyta,Isochrysidales,Noelaerhabdaceae,Emiliania,s_
ASV_78777,Eukaryota,Haptista,Haptophyta,Isochrysidales,Noelaerhabdaceae,g_,s_
ASV_78832,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78833,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78834,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78844,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78853,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78866,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78867,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78895,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78899,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78902,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78909,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78920,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78921,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78926,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78927,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78929,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78937,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78939,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78950,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78951,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78981,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78985,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_78991,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79025,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79036,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79048,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79054,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79060,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79061,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79069,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_79111,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79112,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79125,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79146,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79150,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79156,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79157,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79161,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79171,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79178,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79193,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79201,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79202,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79222,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79230,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79241,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79249,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79259,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79260,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79269,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79272,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79276,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79277,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79284,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79292,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79297,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79298,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79315,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79316,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79320,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79333,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79335,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79337,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79343,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79350,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79359,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79367,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79376,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79388,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79390,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79450,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79472,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79477,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79489,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79499,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79500,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79502,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79506,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79509,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79511,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79516,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79528,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79532,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79554,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79558,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79601,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_79609,Eukaryota,Arthropoda,unknown,unknown,unknown,g_,s_
ASV_79638,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79707,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79738,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_79843,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79880,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_79884,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_79886,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_79895,Eukaryota,unknown,Phaeophyceae,Ectocarpales,Chordariaceae,g_,s_
ASV_79966,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_79991,Eukaryota,Haptista,Haptophyta,unassigned,unassigned,g_,s_
ASV_79992,Eukaryota,Haptista,Haptophyta,Phaeocystales,Phaeocystaceae,g_,s_
ASV_80039,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_80131,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_80145,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Melosirales,Melosiraceae,g_,s_
ASV_80205,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_80207,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_80208,Eukaryota,Haptista,Haptophyta,Isochrysidales,Noelaerhabdaceae,g_,s_
ASV_80280,Eukaryota,Ascomycota,Eurotiomycetes,Chaetothyriales,Trichomeriaceae,g_,s_
ASV_80320,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_80398,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_80405,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_80500,Eukaryota,Bacillariophyta,Mediophyceae,Cymatosirales,Cymatosiraceae,g_,s_
ASV_80506,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_80537,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,Forskaliidae,g_,s_
ASV_80565,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_80584,Eukaryota,unknown,Chrysophyceae,Chromulinales,Chromulinaceae,g_,s_
ASV_80589,Eukaryota,Arthropoda,unknown,unknown,unknown,g_,s_
ASV_80615,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,Rhizosolenia,s_
ASV_80632,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_80633,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_80651,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_80652,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,g_,s_
ASV_80653,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,g_,s_
ASV_80654,Eukaryota,Mollusca,Gastropoda,unknown,Valvatidae,g_,s_
ASV_80656,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,g_,s_
ASV_80673,Eukaryota,unknown,Phaeophyceae,Ectocarpales,Chordariaceae,g_,s_
ASV_80694,Eukaryota,Picozoa,unknown,unknown,unknown,g_,s_
ASV_80703,Eukaryota,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,g_,s_
ASV_80705,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,g_,s_
ASV_80709,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_80710,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_80711,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_80724,Eukaryota,unknown,Phaeophyceae,unassigned,unassigned,g_,s_
ASV_80767,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_80784,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,Aglaopheniidae,g_,s_
ASV_80789,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_80799,Eukaryota,unknown,Oomycota,unassigned,unassigned,g_,s_
ASV_80805,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_80851,Eukaryota,Arthropoda,Hexanauplia,Poecilostomatoida,Oncaeidae,g_,s_
ASV_80980,Eukaryota,unknown,Phaeophyceae,Ectocarpales,Chordariaceae,g_,s_
ASV_81000,Eukaryota,unknown,Phaeophyceae,Ectocarpales,Scytosiphonaceae,g_,s_
ASV_81001,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_81023,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_81086,Eukaryota,Cnidaria,Hydrozoa,Anthoathecata,Moerisiidae,g_,s_
ASV_81097,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,g_,s_
ASV_81122,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_81153,unassigned,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_81217,Eukaryota,unknown,Chrysophyceae,Chromulinales,Paraphysomonadaceae,g_,s_
ASV_81235,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,Aglaopheniidae,g_,s_
ASV_81275,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_81309,Eukaryota,Rhodophyta,Florideophyceae,Nemaliales,Scinaiaceae,g_,s_
ASV_81321,Eukaryota,Chlorophyta,Mamiellophyceae,Dolichomastigales,Dolichomastigaceae,g_,s_
ASV_81370,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_81401,Eukaryota,Blastocladiomycota,Blastocladiomycetes,Blastocladiales,Blastocladiaceae,g_,s_
ASV_81469,Eukaryota,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,g_,s_
ASV_81528,Eukaryota,Haptista,Haptophyta,Isochrysidales,Noelaerhabdaceae,g_,s_
ASV_81539,Eukaryota,Arthropoda,unknown,unknown,unknown,g_,s_
ASV_81589,Eukaryota,Placozoa,unknown,unknown,unknown,g_,s_
ASV_81590,Eukaryota,unknown,Phaeophyceae,Ectocarpales,Scytosiphonaceae,g_,s_
ASV_81601,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,g_,s_
ASV_81682,Eukaryota,unknown,Bolidophyceae,Parmales,Triparmaceae,g_,s_
ASV_81723,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Stephanodiscaceae,g_,s_
ASV_81726,Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,g_,s_
ASV_81746,Eukaryota,unknown,Oomycota,Peronosporales,Peronosporaceae,g_,s_
ASV_81748,Eukaryota,unknown,Oomycota,unassigned,unassigned,g_,s_
ASV_81753,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,g_,s_
ASV_81785,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_81808,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_81916,Eukaryota,Arthropoda,unknown,unknown,unknown,g_,s_
ASV_81948,Eukaryota,Cnidaria,Hydrozoa,Anthoathecata,Corynidae,g_,s_
ASV_82032,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_82035,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_82037,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_82047,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_82090,Eukaryota,Xenacoelomorpha,unknown,Acoela,unassigned,g_,s_
ASV_82187,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_82208,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,g_,s_
ASV_82244,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_82252,Eukaryota,Arthropoda,Malacostraca,Mysida,Mysidae,g_,s_
ASV_82290,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_82291,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_82329,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_82372,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_82383,Eukaryota,Porifera,Demospongiae,Clionaida,Spirastrellidae,g_,s_
ASV_82392,Eukaryota,unknown,Pelagophyceae,Pelagomonadales,unknown,Aureococcus,Aureococcus anophagefferens
ASV_82441,Eukaryota,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,g_,s_
ASV_82449,Eukaryota,Imbricatea,unknown,Euglyphida,Paulinellidae,g_,s_
ASV_82462,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_82510,Eukaryota,Arthropoda,unassigned,unassigned,unassigned,g_,s_
ASV_82537,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_82546,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_82619,Eukaryota,unknown,Phaeophyceae,Ectocarpales,Chordariaceae,g_,s_
ASV_82679,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_82704,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_82759,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_82778,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_82800,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_82830,Eukaryota,unknown,Phaeophyceae,Ectocarpales,Acinetosporaceae,g_,s_
ASV_82836,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Stephanodiscaceae,g_,s_
ASV_82908,Eukaryota,Haptista,Haptophyta,Phaeocystales,Phaeocystaceae,g_,s_
ASV_82940,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_83040,Eukaryota,Arthropoda,unassigned,unassigned,unassigned,g_,s_
ASV_83065,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_83072,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_83076,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_83109,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,g_,s_
ASV_83162,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_83178,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_83206,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_83270,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
