#OTUID	CN18Sc09_2_eDNA_Z	CN18Sc10_2_eDNA_Z	CN18Sc14_2_eDNA_Z	CN18Sc14_8_eDNA_Z	CN18Sc15_2_eDNA_Z	CN18Sc15_8_eDNA_Z	CN18Sc18_2_eDNA_Z	CN18Sc18_8_eDNA_Z	CN18Sc27_2_eDNA_Z	CN18Sc27_8_eDNA_Z	CN18SESPkoa_SC49_Z	CN18SESPkoa_SC47_Z	CN18SESPkoa_SC45_Z	CN18SESPkoa_SC44_Z	CN18SESPkoa_SC42_Z	CN18SESPkoa_SC41_Z	CN18SESPkoa_SC40_Z	CN18SESPkoa_SC39_Z	CN18SESPkoa_SC37_Z	CN18SESPkoa_SC36_Z	CN18Fc12_8_eDNA_HH	CN18Fc30_4_eDNA_HH	CN18Fc43_5_eDNA_HH	CN18Fc19_5_eDNA_HH	CN18Fc32_4_eDNA_HH	CN18Fc44_8_eDNA_HH	CN18Fc21_6_eDNA_HH	CN18Fc33_5_eDNA_HH	CN18Fc46_8_eDNA_HH	CN18Fc22_6_eDNA_HH	CN18Fc47_6_eDNA_HH	CN18Fc24_6_eDNA_HH	CN18Fc36_6_eDNA_HH	CN18Fc49_6_eDNA_HH	CN18Fc25_5_eDNA_HH	CN18Fc38_5_eDNA_HH	CN18Fc51_5_eDNA_HH	CN18Fc27_4_eDNA_HH	CN18Fc40_6_eDNA_HH	CN18Fc29_6_eDNA_HH	CN18Fc41_6_eDNA_HH	CN18Sc09_2_eDNA_AA	CN18Sc10_2_eDNA_AA	CN18Sc14_2_eDNA_AA	CN18Sc14_8_eDNA_AA	CN18Sc15_2_eDNA_AA	CN18Sc15_8_eDNA_AA	CN18Sc18_2_eDNA_AA	CN18Sc18_8_eDNA_AA	CN18Sc27_2_eDNA_AA	CN18Sc27_8_eDNA_AA	CN18SESPkoa_SC49_AA	CN18SESPkoa_SC47_AA	CN18SESPkoa_SC45_AA	CN18SESPkoa_SC44_AA	CN18SESPkoa_SC42_AA	CN18SESPkoa_SC41_AA	CN18SESPkoa_SC40_AA	CN18SESPkoa_SC39_AA	CN18SESPkoa_SC37_AA	CN18SESPkoa_SC36_AA	CN18FESPkoa_SC58_CC	CN18FESPkoa_SC57_CC	CN18FESPkoa_SC56_CC	CN18FESPkoa_SC55_CC	CN18FESPkoa_SC53_CC	CN18FESPkoa_SC52_CC	CN18FESPkoa_SC49_CC	CN18FESPkoa_SC47_CC	CN18FESPkoa_SC46_CC	CN18FESPkoa_SC44_CC	CN18FESPkoa_SC43_CC	CN18FESPkoa_SC41_CC	CN18FESPkoa_SC40_CC	CN18FESPkoa_SC37_CC	CN18FESPkoa_SC34_CC	CN18FESPkoa_SC32_CC	CN18FESPkoa_SC31_CC	CN18FESPkoa_SC30_CC	CN18FESPkoa_SC29_CC	CN18FESPkoa_SC26_CC	CN18FESPkoa_SC24_CC	Lasker18Sc122_3_D0052_UU	Lasker18Sc122_5_D0053_UU	Lasker18Sc122_17_D0057_UU	Lasker18Sc122_19_D0058_UU	Lasker18Sc123_3_D0063_UU	Lasker18Sc123_5_D0064_UU	Lasker18Sc123_17_D0068_UU	Lasker18Sc123_19_D0069_UU	Lasker18Sc124_3_D0073_UU	Lasker18Sc124_5_D0074_UU	Lasker18Sc124_17_D0078_UU	Lasker18Sc124_19_D0079_UU	Lasker18Sc126_3_D0085_UU	Lasker18Sc126_5_D0086_UU	Lasker18Sc126_17_D0090_UU	Lasker18Sc127_3_D0095_UU	Lasker18Sc127_5_D0096_UU	Lasker18Sc127_17_D0100_UU	Lasker18Sc127_19_D0101_UU	Lasker18Sc128_3_D0105_UU	Lasker18Sc128_7_D0107_UU	Lasker18Sc128_16_D0110_UU	Lasker18Sc128_19_D0111_UU	Lasker18Sc129_3_D0116_UU	Lasker18Sc129_5_D0117_UU	Lasker18Sc129_17_D0121_UU	Lasker18Sc129_19_D0122_UU	Lasker18Sc130_3_D0127_UU	Lasker18Sc130_5_D0128_UU	Lasker18Sc130_17_D0132_UU	Lasker18Sc130_19_D0133_UU	Lasker18Sc132_3_D0137_UU	Lasker18Sc132_5_D0138_UU	Lasker18Sc132_17_D0142_UU	Lasker18Sc132_19_D0143_UU	Lasker18Sc133_3_D0147_UU	Lasker18Sc133_5_D0148_UU	Lasker18Sc133_17_D0152_UU	Lasker18Sc133_19_D0153_UU	Lasker18Sc134_3_D0158_UU	Lasker18Sc134_5_D0159_UU	Lasker18Sc134_17_D0163_UU	Lasker18Sc134_19_D0164_UU	Lasker18Sc135_17_D0173_UU	Lasker18Sc135_19_D0174_UU	Lasker18Sc145_3_D0219_UU	Lasker18Sc145_5_D0220_UU	Lasker18Sc145_17_D0224_UU	Lasker18Sc145_19_D0225_UU	Lasker18Sc150_3_D0229_UU	Lasker18Sc150_5_D0230_UU	Lasker18Sc150_17_D0234_UU	Lasker18Sc150_19_D0235_UU	Lasker18Sc151_3_D0240_UU	Lasker18Sc151_5_D0241_UU	Lasker18Sc151_17_D0245_UU	Lasker18Sc151_19_D0246_UU	Lasker18Sc153_3_D0250_UU	Lasker18Sc153_5_D0251_UU	Lasker18Sc153_17_D0255_UU	Lasker18Sc153_19_D0256_UU	Lasker18Sc154_3_D0260_UU	Lasker18Sc154_5_D0261_UU	Lasker18Sc154_17_D0265_UU	Lasker18Sc154_19_D0266_UU	Lasker18Sc158_3_D0270_UU	Lasker18Sc158_5_D0271_UU	Lasker18Sc158_17_D0275_UU	Lasker18Sc158_19_D0276_UU
ASV_1	2	1	4	1	2	0	3	0	1	1	0	0	0	2	0	0	0	1	0	1	0	3	115	9	0	3	4	2749	2	4	7	4	13	4	3	4	3	6	5476	13	5942	0	0	3	1	0	2	1	1	1	0	0	0	1	2	1	0	0	1	0	3	0	0	4	3	4	1	1	3	7	3	5	6	2	3478	2	3	30	4	2	0	37	9	10	22	47	55	56	33942	66375	69	27	28	6095	20	50	3386	19	13	17065	10869	19	31	68	69	37106	67	45	47	39	31	19984	26088	60	30	18	8325	42	55	66	21465	32	23	7409	33	40437	12265	79	42	24027	28655	589	18	27	31115	34	19	23	23	69	43	38704	12263	38	32	88	33	14	10	9617	56
ASV_2	5	3	5	0	1	2501	3	1578	3	1	0	0	1	0	0	0	0	1	0	3	7	19	4	13521	3199	4	3	6	3	2215	1506	23301	1538	1776	16490	3	2751	9	461	5	10	5	1	4	1	3	2091	2	1268	2	1	3	1	0	2	1	0	1	1	0	4	5	3	2	2	5	9	53	2	3035	30	8	9	0	4	3	275	4	2	0	0	4	47	6	3	4	14111	42	26	7	476	5	16	28	26205	24438	40	20921	25	8	1	13	18	21	6	2226	2	3	0	4	38	24	2	23	19	1	17	27	51782	16289	5	61	11905	13	19	13882	10934	47	26023	2344	10	49	25	23	93	64	53106	42	9	1	8	22	14	1	64	3	0	182	40	7	13
ASV_3	0	0	2	2	3	3191	1	0	1	1360	0	0	1	7	0	13	0	23	0	0	70	942	6	4	298	214	6	17	5868	5	9713	675	23758	9228	4	826	1297	11	5	4	1282	2	0	4	0	1	2666	0	1	1	984	0	0	0	10	0	7	0	14	0	3	5	5	0	8	0	3	2	1	1	6	193	10	54	3	1	4	5	4	2	68	78	86	37	264	5373	207	89	3091	5536	151	48	15490	5706	167	156	24351	139	52	5779	19957	104	109	7581	36378	324	82	18004	20831	66	65	9458	7164	68	46	15113	4854	73	202	4544	4519	161	86	274	2574	10220	8797	280	207	2297	2996	90	47	5174	541	90	211	4622	3999	163	109	5751	1311	142	70	2569	2881	154	98	2114	5538
ASV_4	388	303	428	504	221	874	398	116	320	430	113	141	64	1140	120	562	86	655	42	630	162	257	199	185	92	164	264	134	94	235	33	173	135	58	135	110	106	151	203	233	226	314	229	320	372	161	742	297	100	259	305	108	111	58	865	106	458	62	487	26	513	361	226	214	350	469	145	112	129	260	235	201	244	185	464	208	125	139	132	258	21	393	1505	1333	805	736	1110	889	4023	9818	454	476	1772	1743	583	557	2206	750	1165	3004	4435	410	484	1040	1807	664	746	2062	2541	1095	1460	3301	5158	1326	835	19574	14592	1200	1186	8506	13893	900	1198	9694	13547	11337	7993	661	340	14205	29893	889	827	9352	8759	681	269	5954	6518	1290	1177	4081	5577	676	791	10199	8836	852	1402	12076	6361
ASV_5	504	411	411	1158	407	1176	759	733	501	279	222	388	181	978	363	875	186	976	64	1852	2895	3169	1997	1787	1246	1513	3277	2061	2532	3606	501	2207	1231	3792	2229	1346	6430	3366	2042	4315	2644	402	330	361	874	331	883	637	480	384	212	170	312	169	742	327	694	142	788	51	1478	5511	3675	3393	2591	4208	2507	2510	1556	3140	2589	3986	2915	1508	2639	1514	1005	1460	1360	2657	932	9712	2196	1663	830	981	2369	2096	64	102	2718	2738	1371	1425	658	438	679	392	595	722	762	516	758	851	1574	1267	1982	1250	1734	3212	3216	596	266	2786	2053	677	705	1929	1695	94	101	1513	1523	842	536	153	88	1085	500	56	118	1588	1610	689	482	814	475	246	648	3160	2916	325	124	1794	1612	412	495	2954	4062	1402	837
ASV_6	58	31	64	78	24	5260	62	25	74	1095	45	58	45	3562	65	2493	40	125	20	533	0	4	2	2	5	7	2	1	14	0	0	1	3	24	4	4	74	4	2	2	8	53	35	49	61	21	4427	54	16	55	810	42	51	33	2858	47	2113	40	89	9	441	11	12	5	10	12	5	6	4	18	14	13	20	17	9	12	32	14	9	13	26	217	10	22	7	0	115	106	16	13	2	1	4	1	17	17	9	17	21	11	16	0	4	7	8	1	10	5	8	177	157	54	63	183	140	3520	2676	885	565	23218	34084	3380	2358	3906	4296	160	158	889	370	3309	6247	2649	2348	14346	8493	116	58	1147	1363	597	606	2319	3837	179	149	12594	13883	917	1578	10658	6444
ASV_7	1715	1743	1605	867	1581	165	1150	112	1549	56	640	910	755	590	513	332	769	111	201	207	489	441	668	289	241	220	489	499	155	607	115	454	316	192	509	412	249	407	415	623	448	1411	1373	1283	684	1278	129	902	97	1248	32	516	741	633	460	417	282	616	91	153	157	532	564	507	1154	428	320	234	186	841	417	461	365	291	459	287	661	496	130	118	54	269	299	314	389	476	703	465	54	110	849	848	1395	1297	745	1168	40382	453	546	9450	17218	513	758	1424	2456	2379	3282	3082	5892	1041	984	7800	3592	2779	2063	1544	1415	1292	1073	123	367	958	436	2696	2212	134	114	1846	796	87	273	1178	1441	138	109	2178	986	86	55	1562	1345	77	98	4453	4572	330	634	1721	2300	350	220
ASV_8	2	1	6	441	1	890	6	726	1	122	0	0	4	9	3	25	459	242	1	110	75	2599	1761	1896	722	1158	4413	600	2062	5440	780	4237	2205	680	1981	2488	3857	828	3698	8463	6144	1	2	3	336	1	733	5	578	0	113	1	0	1	3	0	28	351	161	0	87	8	33	22	962	7	2165	4	8	4	10	280	4	2	6	49	0	278	8	10	4	61	9012	15	18600	13199	1	7	87	35	4	1	208	109	6	10	597	1129	4	3650	905	2	2	247	88	197	1046	1167	809	19	24	4319	2247	9	1696	477	1220	32	648	210	3411	4747	850	494	450	3106	1798	5	7	225	690	18	7	1817	2660	7	3	438	8904	7	1905	7246	5045	11	1129	625	8801	23	26	9724	3687
ASV_9	0	0	0	0	0	14	0	0	0	0	0	0	0	66	0	21	0	12	0	0	256	512	979	836	113	245	601	1819	4067	840	439	1289	941	2783	268	1200	3048	2851	2067	936	1318	0	0	0	0	0	14	0	0	0	0	0	0	0	47	0	15	0	16	0	0	2034	2850	2839	4320	10879	4686	8990	5717	5997	5581	9275	7260	5010	8138	8108	6825	2671	12898	17143	8145	15880	11	0	5	2	3	0	1	3	100	2	478	596	0	5	240	3	1	113	159	6	1	84	275	0	0	151	263	2	0	477	531	4	1	460	315	7	0	2	28	2	0	27	29	221	531	18	1	4	1	2	2	0	0	11	4	2	1	5	6	4	1	5	2	151	2	5	4	262	73
ASV_10	851	535	1495	356	341	8	1345	4	2366	6	575	700	447	1	498	1	804	1	230	27	0	5	8	3	0	0	2	3	3	3	1	3	5	1	2	5	3	3	5	3	5	727	443	1098	316	264	4	1010	3	1898	3	464	585	346	2	434	1	561	3	203	14	5	6	3	4	7	0	7	5	6	1	10	3	0	4	1	2	3	1	2	0	2	12609	17659	1321	230	1209	1100	17	5	3234	5383	10	10	9286	6421	11	7287	9545	6	16	14085	21976	20	21	329	494	12	15	1236	1625	12	11	3311	2607	17	9	2232	2061	9	8	100	94	7	3	5	15	1387	491	5	0	1468	1143	270	53	2407	1078	23	15	1518	1430	16	7	4878	5489	184	268	584	518	48	27
ASV_11	64	58	131	102	33	4593	38	177	22	608	27	82	75	2225	64	753	57	3450	9	3695	11	42	22	13	15	24	31	14	60	40	12	23	13	185	34	11	517	37	99	19	67	67	42	109	90	13	3817	26	141	19	452	20	64	46	1833	53	610	32	2707	15	3001	98	180	54	71	114	117	80	46	147	69	171	190	106	165	123	86	109	93	124	115	1220	51	122	72	57	455	319	1472	2136	16	31	12	21	26	17	825	27	105	791	944	30	41	292	443	72	134	1207	1966	264	187	5131	4945	100	197	6037	5288	158	117	179	215	1633	992	896	922	2424	1883	128	81	780	1939	307	270	2781	1454	90	82	2207	3311	302	255	4425	3655	222	155	5181	6057	273	867	5492	4118
ASV_12	0	0	1	4	1	2	1	2	0	1	0	0	0	1	0	2	0	4	0	7	7	8	25	30	1	34	28	49	37	21	10	54	17	63	4	15	221	88	51	35	28	0	0	0	3	0	1	0	4	0	2	0	0	0	1	0	1	0	3	0	16	19	20	8	8	34	11	10	12	29	20	26	30	13	15	12	14	24	8	16	13	132	44	76	37816	52905	101	79	50	34	7	10	30	9	17	7	2076	0	6	54	219	19	11	2489	4386	23	42	369	280	6	8	16	2	0	0	11	12	9	0	0	1	8	5	32	21	0	0	8	3	0	4	27	22	0	1	1	1	0	7	64	47	0	1	3	5	0	31	19	7	0	1
ASV_13	2	0	1	1	0	56	92	59	0	33	0	0	0	2	0	1	30	1	0	4	39	0	38	1	0	0	1	87	117	0	199	1	12	131	1	15	86	61	99	0	4	0	0	0	0	1	56	54	41	0	30	0	1	0	2	0	1	21	3	0	3	0	8	5	0	4	2	3	0	13	0	0	16	0	34	9	45	2	0	7	3	34	0	1	4	1	0	7	65	466	0	2	0	0	1	0	299	0	0	208	468	1	8	106	277	0	0	188	1135	1	7	301	677	1	5	3785	5116	5	536	138	410	112	62	611	646	1399	1278	1	3	541	1199	11	13	11416	2990	13	3	3434	5248	17	134	16233	9006	3	15	1109	10942	258	1191	14137	3481
ASV_14	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	91	77	715	0	341	284	152	848	25	65	1398	524	2	39	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	9	6	8	2357	3432	2212	151	245	579	2719	4591	12681	6139	479	680	1997	15637	14245	9379	11259	0	0	0	0	0	0	0	0	0	1	0	0	0	0	90	0	0	8	3	0	1	104	21	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	109	0	0	0	231	0	0	0	1356	0
ASV_15	493	356	426	240	392	1	575	5	386	1	178	255	129	2	283	1	177	2	74	13	2121	2959	2101	640	1803	1477	3606	2244	428	1471	407	1364	1588	392	1899	1622	418	1560	1727	1590	1785	411	315	344	187	326	0	451	5	302	0	155	216	103	1	227	5	126	0	50	13	575	601	555	526	1207	1058	784	724	1421	1142	1220	1509	1133	1443	1361	962	1466	538	330	107	772	207	373	0	4	2201	2228	4	2	165	328	4	1	1981	1279	5	1379	1586	1	2	920	1099	1	3	496	638	0	4	824	779	6	0	876	698	0	2	1642	1418	2	2	120	67	2	5	4	3	1218	448	1	1	630	475	1	4	957	438	0	0	476	590	1	1	804	778	7	4	719	589	1	1
ASV_16	0	0	0	0	2	587	0	32	0	181	0	0	0	2	0	20	3	54	0	384	1	177	1	7524	0	150	2791	622	320	2003	1627	2059	3101	3664	1863	5025	1549	25	4355	1229	3689	0	0	0	1	8	489	0	19	1	136	0	0	0	3	0	18	1	45	0	327	2	13	0	2	0	0	1	0	0	0	36	0	0	39	215	2	0	3	0	0	56	5	12	4	4	9	2	174	53	3	1	454	0	1	3	164	2	472	922	149	3	0	19	2	1295	2923	2687	667	5	0	50	232	8	0	4	1	0	9	300	142	10318	2156	9	0	692	522	6675	8	42	299	258	3	864	1	3	3	3	0	3	25	255	836	4	2	1	15	4	370	442	305
ASV_17	11	5	14	118	6	163	40	173	6	169	9	2	3	208	9	104	1	250	2	1597	39	246	348	388	64	234	271	279	61	515	53	230	214	91	158	228	153	424	387	379	428	7	10	7	75	7	137	37	146	10	138	1	6	4	136	10	69	2	195	2	1348	1567	1151	930	1593	1122	651	685	539	1352	895	1110	1305	1201	1309	1065	1255	702	384	414	101	484	8	5	64	64	195	250	4	1	1	2	5	13	0	0	0	0	2	1	0	4	0	1	0	4	1	3	3	267	354	119	186	83	80	653	551	593	461	1089	1947	978	1078	1370	1925	306	271	904	371	3729	5867	1626	1608	1219	649	212	126	900	933	1549	1720	653	1562	150	139	1182	1327	2941	2552	1003	500
ASV_18	44	33	17	116	32	1909	30	69	8	119	12	18	12	1500	16	481	17	108	4	297	74	120	255	259	29	285	174	278	241	399	65	219	131	377	75	201	1154	519	517	460	301	37	21	24	83	28	1519	26	61	13	65	11	9	10	1223	22	410	10	67	1	253	218	263	251	210	234	108	193	164	319	218	306	325	221	287	342	218	324	156	94	58	659	1185	1462	1221	1330	6315	5432	324	245	86	100	6	16	216	106	113	233	250	18	71	34	24	74	150	1055	1972	334	336	387	325	111	50	196	175	991	827	401	346	966	805	2424	2296	4428	4723	52	61	316	131	3	3	1611	1203	94	42	228	82	29	38	681	867	19	16	191	150	251	529	393	777	215	130
ASV_19	35	26	39	52	26	1242	28	39	16	238	57	57	24	1389	63	560	36	631	20	777	55	51	35	37	40	20	43	31	20	76	11	23	22	26	45	29	120	34	55	45	89	27	30	37	46	18	1023	24	36	17	174	42	55	35	1142	48	487	28	511	8	624	197	168	138	244	194	133	138	110	242	159	189	199	160	165	137	125	88	62	60	34	272	202	279	85	34	394	341	666	981	40	42	5	5	75	81	481	268	276	3152	1745	63	77	58	91	264	500	740	621	147	142	578	864	90	85	2462	2095	140	102	351	379	479	414	5731	4823	2527	1871	106	46	487	1047	338	300	629	372	88	43	360	617	378	489	674	1344	106	98	1080	1216	160	416	876	664
ASV_20	18	16	76	78	13	1333	21	74	8	53	38	95	117	2695	75	630	80	4243	26	8378	0	0	0	0	1	0	1	1	0	0	0	0	0	1	3	0	2	0	0	6	0	15	6	38	60	9	1008	15	40	5	52	24	61	84	1782	47	488	35	2949	14	6090	25	18	20	11	24	17	14	15	18	18	22	6	13	19	7	6	6	5	6	1	10	22	22	5	5	79	33	59	68	8	10	1	2	6	0	12	8	7	1	3	3	3	2	7	52	50	14	8	53	47	172	40	55	95	957	1633	111	73	18	82	941	482	91	51	20	14	433	213	104	462	524	315	258	142	66	71	489	1152	633	932	842	178	136	240	2446	2791	528	2890	1019	1466
ASV_21	9	7	18	22	4	395	6	64	7	169	0	4	2	54	1	37	1	38	0	292	80	100	275	65	3	267	100	290	59	159	53	143	200	51	16	217	43	221	329	245	251	8	6	12	13	2	331	8	65	8	123	0	0	2	28	1	26	0	35	3	240	46	51	37	44	159	67	96	78	128	175	134	200	164	183	190	102	146	64	19	23	63	61	44	104	70	18	36	26	57	0	5	11	11	5	3	29	2	8	60	23	5	7	13	17	122	190	28	44	37	83	233	365	50	26	847	733	536	378	4089	6679	1832	1912	1138	1900	1197	707	92	55	562	848	185	164	1864	1175	42	11	3353	4339	88	100	2388	3201	17	13	618	726	77	204	1123	879
ASV_22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	63	58	379	0	198	170	86	572	11	42	893	286	2	22	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	6	6	1191	2046	1270	72	88	291	1661	2496	6997	3641	266	378	1131	8957	7882	4281	6140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	5	0	0	38	9	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	110	0	0	0	758	0
ASV_23	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32	1	19	75	11	1	73	27	685	2	519	38	1041	508	38	218	392	66	405	37	159	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	191	66	132	488	684	589	10	71	237	69	346	503	9579	4835	774	307	140	5673	10409	1074	1801	4	4	0	34	3	1	2	1	40	0	59	22	1	1	34	0	0	37	39	4	2	22	25	0	0	41	56	2	0	809	231	2	0	37	64	0	0	3	0	0	0	1	2	1	53	2	3	0	0	8	5	1231	1566	2	7	11	31	7	1	7	9	3	0	529	690	6	114	2621	1560
ASV_24	147	36	548	797	113	6	55	45	92	14	79	110	36	1	90	0	269	9	17	104	6	23	14	77	16	5	5	2	0	29	375	15	10	4	14	7	1	21	7	73	9	132	30	410	619	85	3	51	27	85	13	68	121	22	3	55	8	221	8	12	79	29	93	137	126	21	14	8	6	25	11	33	11	10	13	10	10	7	2	3	1	3	335	594	182	567	351	289	509	10	24	1	1	44	203	108	3	126	156	0	4	1368	760	55	8	250	6028	29	16	5754	5691	12	1	906	899	1	0	1128	173	5	0	46	31	3	10	0	0	169	92	3	0	127	116	431	81	2599	910	5	11	2944	4033	3	2	1554	1721	289	399	534	765	34	14
ASV_25	0	0	2	0	0	505	0	6	0	198	0	3	9	164	18	37	45	38	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	414	0	7	1	145	0	3	5	125	11	29	29	15	1	53	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	5	4	3	3	1	5	3	0	0	2	1	0	0	1	0	2	1	0	1	0	2	3	0	0	3	17	44	0	2	166	160	0	1	268	255	2	4	803	742	33	82	1553	2664	1647	1329	1538	2314	876	847	3	6	2988	3501	154	230	958	747	2	1	3043	2218	17	67	5026	5911	2	4	691	815	139	212	1469	990
ASV_26	15	7	14	5	13	1	10	0	3	1	12	8	8	1	5	0	6	1	1	10	429	326	426	381	111	396	501	354	138	679	94	503	372	138	241	334	261	848	691	483	500	8	5	9	5	9	1	6	2	2	0	11	3	6	2	5	0	2	0	1	2	1550	1285	1196	1782	2212	1359	1157	1090	2207	1438	1872	1940	1811	2039	1545	1790	988	606	752	201	904	51	79	177	147	66	55	36	86	233	298	216	170	49	45	609	47	28	744	525	82	144	169	334	123	917	1057	1073	38	52	1	3	14	39	1	0	22	42	4	18	6	10	3	0	0	1	25	29	23	14	44	32	24	3	27	10	11	10	32	47	2	9	59	32	20	11	13	20	2	2
ASV_27	472	335	349	477	363	0	300	0	101	1	139	227	147	0	320	0	143	0	44	10	13	26	13	3	48	10	33	18	0	7	0	10	12	1	10	9	10	0	3	15	8	261	239	189	300	218	0	191	0	66	2	106	147	85	0	201	0	91	0	22	3	0	1	4	3	10	13	7	2	12	4	13	8	10	9	3	6	9	6	1	1	8	679	1204	0	11	6455	5596	13	1	146	278	5	3	2690	1587	6	1305	1528	2	1	301	483	1	0	69	88	0	0	1534	1270	1	3	785	700	2	1	1072	1150	1	3	160	113	4	3	4	0	1194	460	2	1	858	772	1	2	1257	579	3	0	640	882	4	0	1340	1339	7	4	504	427	2	0
ASV_28	3	0	9	7	3	325	24	30	2	150	1	5	1	77	10	67	0	25	0	47	100	33	56	45	28	52	62	47	38	53	15	42	27	45	37	31	153	49	101	24	80	0	1	5	6	5	258	14	23	4	103	1	0	1	48	6	44	0	18	0	31	43	36	22	61	53	73	38	34	69	55	59	67	73	93	69	89	31	24	26	25	158	2	2	2	1	4	9	1	2	10	15	5	21	0	5	9	6	6	19	21	21	14	208	444	3	1	1026	1498	14	35	142	229	37	18	966	756	84	82	4276	6817	267	286	1133	1815	625	560	92	35	151	298	128	120	1932	1191	41	21	2785	4224	236	246	1084	944	22	19	814	1056	338	261	1298	721
ASV_29	995	640	599	303	601	0	887	0	523	0	347	629	477	1	560	0	501	0	127	1	23	66	17	8	99	6	61	13	0	41	0	15	36	8	86	17	3	1	8	12	57	629	381	308	228	417	0	532	1	369	0	236	402	314	0	325	0	287	0	86	1	14	52	22	21	12	31	12	15	28	15	31	24	9	24	14	7	9	3	4	1	22	161	146	0	0	878	831	3	3	264	368	4	9	299	191	4	220	290	0	2	393	541	0	0	16	15	0	5	1680	1142	0	0	1312	840	0	0	1478	1283	2	6	37	8	3	2	2	0	1645	631	1	0	1232	1218	3	2	2317	903	0	0	1238	1936	2	4	2299	1364	3	1	1789	1255	0	0
ASV_30	835	0	0	7	0	0	0	129	385	0	2	5	0	0	0	0	194	0	1	5	0	1326	0	2	0	0	2	0	424	0	107	914	1	1069	938	1092	57	1	1518	2	1	701	0	1	15	0	0	0	122	318	0	1	2	0	0	1	0	176	0	0	6	12	3	0	1	0	3	11	2	3	3	0	1	4	4	1	1	3	2	0	1	0	5	791	1	834	2	3	8	8	4594	1972	1	2	1445	2	1	3	1148	598	1447	1	2718	0	2	705	9	318	2152	4	5	0	307	5	5	2	2	1043	626	2	1	191	3	3	3	1065	290	1144	3814	2	0	71	12	1660	3	0	6	0	0	1715	4	4	3	5	4	0	0	1171	12	1	0
ASV_31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	18718	1	500	2	321	3	15	122	3	6417	583	157	176	8	1688	1	774	1109	1400	1762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	2	2	2	0	269	0	0	0	4	1	1	0	0	1	0	0	0	0	15	1	6	2167	726	2	0	490	410	1	2	0	0	0	0	472	0	0	369	92	0	0	1	67	3	335	1124	0	0	1	0	258	0	0	0	0	0	0	0	0	737	2	0	0	0	41	1	1	0	1	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	4	0	0	0	227
ASV_32	51	27	53	21	24	0	56	0	53	1	11	28	5	1	18	0	23	0	3	0	9	71	19	22	34	9	50	17	0	16	1	16	18	8	9	35	2	11	5	3	35	36	21	30	18	20	0	47	1	43	0	13	20	5	0	16	0	12	0	4	0	14	20	11	16	29	30	7	9	20	20	10	13	22	18	6	6	11	6	2	0	10	18	77	0	10	18760	14182	15	0	129	185	0	12	729	529	0	527	473	0	0	279	317	0	0	193	275	0	0	76	50	0	0	36	34	0	0	417	363	0	0	11	12	1	3	3	0	140	88	1	0	149	167	8	0	60	18	0	0	61	89	3	0	365	351	0	0	31	33	3	0
ASV_33	3	2	3	17	2	51	5	28	4	25	2	5	5	27	6	11	3	41	3	83	52	19	29	30	6	34	17	25	16	40	13	39	24	17	25	17	21	50	53	37	79	2	1	6	10	6	36	3	21	2	23	4	8	2	24	7	7	3	31	1	60	90	90	61	91	105	56	55	57	114	87	103	124	151	106	137	108	61	51	38	17	40	0	0	5	2	0	2	2	0	0	3	17	15	5	2	1	0	1	0	3	0	3	1	1	0	0	2	0	37	35	119	196	27	21	216	150	72	51	65	98	63	29	9	12	3457	2247	53	17	81	177	204	152	1598	806	35	12	3848	7631	304	291	5383	7157	42	47	193	360	263	290	1042	497
ASV_34	2	1	0	0	3	3	2	0	0	0	0	1	0	1	0	0	0	3	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	2	1	2	5	0	1	0	0	0	1	1	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	1	8	13	0	5	0	1	5	1	0	0	0	0	0	1	0	0	0	0	0	0	1	6	0	1	0	0	2	1	1	6	5	0	0	1	0	17	8	2481	828	5	0	7	7	1	6	12	6	1089	2	253	1513	18	10574	2	6	7	2	9	54	6951	18	3	6	5	24	21	5	5210	9004
